zero_index,gamma,x_unfolded,S_tilde_n_minus_half_minus_x
5162,5597.841768955219,5161.3389480781925,0.16105192180748418
5163,5598.606006812811,5162.165114049196,0.33488595080416417
5164,5600.162150309787,5163.847407084288,-0.34740708428762446
5165,5600.549747047586,5164.266435248579,0.23356475142099953
5166,5601.300750966579,5165.078352563732,0.42164743626835843
5167,5603.081362651793,5167.00345244063,-0.5034524406300989
5168,5603.564840050677,5167.526177284704,-0.02617728470431757
5169,5604.347254349504,5168.372120018718,0.1278799812816942
5170,5605.644654187448,5169.77490105759,-0.2749010575898865
5171,5606.5425795459,5170.745788317713,-0.24578831771304976
5172,5607.273178719414,5171.53577000953,-0.03577000953009701
5173,5608.00540350311,5172.327524640925,0.17247535907517886
5174,5608.695582163807,5173.073828731595,0.426171268404687
5175,5609.563895924982,5174.012773095427,0.487226904572708
5176,5611.146743753712,5175.724428378705,-0.2244283787049426
5177,5612.157114643562,5176.817057410116,-0.3170574101159218
5178,5613.121400281542,5177.859876213502,-0.35987621350159316
5179,5613.727896996746,5178.515780623892,-0.015780623892169388
5180,5614.492287916933,5179.342456799257,0.15754320074302086
5181,5615.74102643799,5180.692982547615,-0.1929825476154292
5182,5616.254524796165,5181.248350029209,0.2516499707908224
5183,5617.320271437551,5182.401018317594,0.09898168240579253
5184,5618.289089574103,5183.448880595299,0.051119404701239546
5185,5619.268082017288,5184.5077742923495,-0.0077742923494952265
5186,5619.902394519335,5185.193871210624,0.3061287893760891
5187,5621.023391660969,5186.406412907015,0.09358709298521717
5188,5622.488604142267,5187.991333419016,-0.49133341901597305
5189,5623.413625843149,5188.9919607952925,-0.4919607952924707
5190,5623.777120106686,5189.385171508127,0.11482849187268585
5191,5624.755579135303,5190.443640276792,0.056359723207606294
5192,5625.592184743386,5191.348677588087,0.151322411912588
5193,5626.502242711871,5192.333197916752,0.16680208324760315
5194,5627.213187208196,5193.102329298462,0.397670701538118
5195,5628.348462444159,5194.330550189668,0.16944981033157092
5196,5629.890648797948,5195.999054631951,-0.4990546319513669
5197,5630.380502229838,5196.529045268169,-0.0290452681692841
5198,5631.520288039647,5197.762248153857,-0.2622481538573993
5199,5632.197465155438,5198.494944230249,0.005055769751379557
5200,5632.847100005567,5199.197852142577,0.302147857422824
5201,5634.370016211937,5200.845701260869,-0.3457012608687364
