u_center,empirical_full,block_mean,block_se,block_ci95_low,block_ci95_high,gue_theory,pair_count_full
21.85,1.0292727566096214,1.027848073169137,0.0390622011048632,0.9512861590036052,1.1044099873346689,0.9999562587790138,1027
21.950000000000003,1.0322897419267687,1.0270092284578234,0.03705866780736345,0.954374239555391,1.0996442173602556,0.9999948536882846,1030
22.05,0.9751728019875586,0.9739470024640797,0.0290416949607057,0.9170252803410965,1.030868724587063,0.9999949002610018,973
22.150000000000002,0.9631556584268203,0.965733338824123,0.03377244005616253,0.8995393563140445,1.0319273213342015,0.9999574356188795,961
22.25,1.0283117693275554,1.0255347354765865,0.041781969071296256,0.9436420760968458,1.1074273948563271,0.9998976682907286,1026
22.35,0.9932428631466332,0.9954508343718045,0.03635052566724087,0.9242038040640124,1.0666978646795966,0.999838969935156,991
22.450000000000003,0.9581732539551967,0.9590272447535192,0.03932981980138276,0.881940797942809,1.0361136915642295,0.9998038865327215,956
22.55,1.0153130075728805,1.0241104147904103,0.03128492297837166,0.9627919657528019,1.0854288638280187,0.9998056220415985,1013
22.650000000000002,1.0213369447617247,1.0148974726389706,0.03594527248414195,0.9444447385700523,1.0853502067078888,0.9998432073825884,1019
22.75,0.9672227976764679,0.9679877653885255,0.030921220347877355,0.9073821735066858,1.0285933572703652,0.9999021169582009,965
22.85,1.001311150581908,1.0048521233959604,0.023989783233274827,0.9578321482587417,1.051872098533179,0.9999600035564905,999
22.950000000000003,1.0644675686947511,1.0679703410328638,0.027560689664652412,1.013951389290145,1.1219892927755826,0.9999952923977952,1062
23.05,0.9602355487359404,0.9549642653720423,0.040475713276895676,0.8756318673493267,1.0342966633947577,0.999995333156064,958
23.150000000000002,0.9692662665652793,0.9635373161424818,0.02724652907951313,0.9101341191466361,1.0169405131383276,0.9999610334645844,967
23.25,0.9772948117907364,0.9731783295415612,0.027495454123183792,0.919287239460121,1.0270694196230015,0.9999062817124362,975
23.35,1.0023637008904698,1.0090435831786544,0.031043208943600607,0.9481988936491972,1.0698882727081116,0.9998524673127649,1000
23.450000000000003,0.9943547588727694,0.985137393482112,0.04163001008460549,0.9035425737162853,1.0667322132479389,0.9998202559948499,992
23.55,1.0094004836176051,1.01367826007113,0.036603209693133375,0.9419359690725886,1.0854205510696715,0.9998217792422643,1007
23.650000000000002,0.9913675131148917,0.9918684009593743,0.03050642011525532,0.9320758175334739,1.0516609843852747,0.9998561864745902,989
23.75,1.006413509567994,1.009916311439094,0.029137615315972507,0.952806585419788,1.0670260374584002,0.9999101862084057,1004
23.85,0.9573053153463708,0.961841750319482,0.027894172774283226,0.9071691716818869,1.0165143289570773,0.9999632872414922,955
23.950000000000003,0.921227648419707,0.9179274088839733,0.033292140864928724,0.8526748127887129,0.9831800049792336,0.9999956773098961,919
24.05,0.998424304769847,1.0011296263177971,0.041751813344552885,0.9192960721624734,1.0829631804731208,0.9999957131826881,996
24.150000000000002,1.04454674211038,1.0391514658145642,0.03133306424113775,0.9777386599019342,1.1005642717271942,0.9999641936943855,1042
24.25,0.9613535201660534,0.958398324300844,0.026008582728439953,0.9074215021531017,1.0093751464485863,0.9999138516878373,959
24.35,0.9653730146700337,0.9744052504224363,0.04421666836017604,0.8877405804364913,1.0610699204083813,0.9998643361643957,963
24.450000000000003,1.012498982073249,1.0176814957988916,0.03294435454746559,0.953110560885859,1.0822524307119241,0.9998346583063937,1010
24.55,0.9874470255179798,0.9832248163914249,0.04186014424832797,0.901178933664702,1.0652706991181478,0.9998360025422293,985
24.650000000000002,1.0225442270621103,1.0233866702799717,0.04417894953198781,0.9367959291972755,1.1099774113626677,0.9998676182324288,1020
24.75,0.9583941976521168,0.9552596399093896,0.03492796728236249,0.8868008240359591,1.02371845578282,0.9999172972687339,956
24.85,1.00351695608519,0.9975742904476471,0.03463060525212013,0.9296983041534916,1.0654502767418026,0.9999661825389743,1001
24.950000000000003,0.9884891497421847,0.9914264369286462,0.032966003805903164,0.9268130694690759,1.0560398043882164,0.9999960168740684,986
25.05,1.0376232528705276,1.0474092305840033,0.03736594700222618,0.97417197445964,1.1206464867083665,0.9999960486119971,1035
25.150000000000002,1.02059039794916,1.0097590758602148,0.04509078486938532,0.9213811375162196,1.0981370142042102,0.999966984505569,1018
25.25,0.9925291003668048,0.9867796952357544,0.033657291107828786,0.9208114046644099,1.0527479858070987,0.9999205401951633,990
25.35,1.033644204294685,1.0459830254570155,0.0415516366279021,0.9645418176663274,1.1274242332477036,0.9998748283158992,1031
25.450000000000003,1.023628820403734,1.0135121296364953,0.024958005749595273,0.9645944383672885,1.062429820905702,0.9998473964855902,1021
25.55,1.0176235748878846,1.025384259185036,0.03968127139753696,0.9476089672458635,1.1031595511242085,0.9998485886959807,1015
25.650000000000002,0.985550742712423,0.9791732506964147,0.031589842043809394,0.9172571602905483,1.041089341102281,0.999877739185746,983
25.75,0.9855606244261637,0.9930885706267029,0.043547325949606,0.9077358117654751,1.0784413294879307,0.9999235960534321,983
25.85,0.9675234370460162,0.9659333590607082,0.036891365491271276,0.8936262826978165,1.0382404354236,0.9999687483688797,965
25.950000000000003,1.0116486388038348,1.002995325072168,0.03419104298049309,0.9359808808304015,1.0700097693139343,0.9999963179438,1009
26.05,1.0186772279638683,1.0158753360696666,0.03430674515591996,0.9486341155640635,1.0831165565752698,0.999996346158686,1016
26.150000000000002,1.034729764157898,1.0361612054589213,0.031365855957610184,0.9746841277820053,1.0976382831358373,0.9999694613103893,1032
26.25,1.0297268636200747,1.0363918591538794,0.03406568977873008,0.9696231071875685,1.1031606111201904,0.9999264789597153,1027
26.35,0.9996572320585998,1.0048850983459885,0.03789153832720418,0.9306176832246683,1.0791525134673088,0.9998841487341026,997
26.450000000000003,1.0086913334517191,1.0083309513184844,0.032152236717142645,0.9453125673528848,1.071349335284084,0.9998587173748064,1006
26.55,0.973607461238629,0.9694503254817978,0.03847740273099296,0.8940346161290516,1.044866034834544,0.9998597796464163,971
26.650000000000002,0.9856495687678258,0.9929053802858192,0.03010721464978608,0.9338952395722385,1.0519155209994,0.9998867423369915,983
26.75,0.9846567470184237,0.9772439514291505,0.03529901991838848,0.9080578723891092,1.046430030469192,0.9999292017233699,982
26.85,0.9515770093622365,0.953137567301739,0.05258643055419239,0.8500681634155219,1.056206971187956,0.9999710328876179,949
26.950000000000003,1.0197718893153773,1.019913140341704,0.03472735073670985,0.9518475328977528,1.0879787477856555,0.9999965861251334,1017
27.05,1.0448505057362685,1.0433892859246208,0.0369338801601815,0.970998880810665,1.1157796910385764,0.9999966113196959,1042
27.150000000000002,1.1070312147588706,1.1028346141075842,0.029228778673679016,1.0455462079071733,1.160123020307995,0.9999716695080176,1104
27.25,0.964651003770352,0.963438501240567,0.033835466850055514,0.8971209862144581,1.0297560162666757,0.9999317759894674,962
27.35,0.9957464165701639,0.9933217481001699,0.026214141234348357,0.9419420312808472,1.0447014649194928,0.9998924656135797,993
27.450000000000003,0.967678678888561,0.9787110746197515,0.031160556201124918,0.9176363844655466,1.0397857647739563,0.9998688236896466,965
27.55,0.9767134561613936,0.9661772536927838,0.03954780033008403,0.8886635650458191,1.0436909423397485,0.9998697742394892,974
27.650000000000002,0.9847456186990506,0.9844064432907453,0.03381045540649138,0.9181379506940223,1.0506749358874685,0.9998947864313136,982
27.75,0.914559074155105,0.9147341827108152,0.030121270543025436,0.8556964924464854,0.973771872975145,0.9999342123635144,912
27.85,1.0148498519162394,1.0187096698428382,0.02607318162403078,0.9676062338597379,1.0698131058259386,0.9999730757642071,1012
27.950000000000003,1.0720211182714667,1.0697081778568092,0.04269594893594271,0.9860241179423614,1.1533922377712569,0.9999968260395349,1069
28.05,1.0479638013036936,1.0445471932964656,0.03670113484528878,0.9726129689996996,1.1164814175932316,0.999996848629929,1045
28.150000000000002,1.0058547696370732,1.0076933196356737,0.02961605742108378,0.9496458470903495,1.0657407921809978,0.9999736465798532,1003
28.25,1.0419676838490188,1.0429128026682235,0.03539563644721634,0.9735373552316795,1.1122882501047675,0.99993652052086,1039
28.35,0.9878233512485382,0.9816583879485078,0.03293881238327149,0.9170983156772957,1.04621846021972,0.9998999180182637,985
28.450000000000003,0.9136204044979703,0.9118573760792007,0.03335597646628837,0.8464796622052755,0.9772350899531259,0.9998778831572771,911
28.55,0.9276699780466895,0.9385681703606752,0.032760052151795914,0.8743584681431552,1.0027778725781953,0.999878737118593,925
28.650000000000002,0.9657893499250313,0.9610226240407037,0.028520601308036877,0.9051222454769514,1.016923002604456,0.9999020030023957,963
28.75,0.9337060258572704,0.931538965713903,0.03489200397440795,0.8631506379240634,0.9999272935037427,0.9999387093029006,931
28.85,1.0149516383930657,1.0335732793202386,0.04061001971419135,0.9539776406804236,1.1131689179600537,0.9999749099140341,1012
28.950000000000003,1.0631022996576693,1.066754108083324,0.03769181234183264,0.9928781558933321,1.140630060273316,0.9999970415243359,1060
29.05,1.0520806581496094,1.047816189903926,0.035882660674823416,0.9774861749812721,1.11814620482658,0.9999970618574417,1049
29.150000000000002,1.0731530936758278,1.0628869341627545,0.03478715608122685,0.9947041082435498,1.131069760081959,0.9999754236905857,1070
29.25,1.0089746174438812,1.0005180121268427,0.029906786960306464,0.941900709684642,1.0591353145690434,0.9999407868018746,1006
29.35,0.9327592505319474,0.9285088999801638,0.03596686175313077,0.8580138509440275,0.9990039490163002,0.9999066217325806,930
29.450000000000003,0.923741813432747,0.9265856716006114,0.03932797209536793,0.8495028462936903,1.0036684969075327,0.9998860355207185,921
29.55,0.9728974447074937,0.9809461140874625,0.029674743637935992,0.9227836165571079,1.039108611617817,0.9998868055487793,970
29.650000000000002,0.9217543504072193,0.9216092886614382,0.0322925401213797,0.858315910023534,0.9849026672993424,0.999908501783806,919
29.75,1.0461364861850426,1.0504518766322346,0.022530940408998293,1.006291233430598,1.0946125198338712,0.9999427604357645,1043
29.85,1.0140504280512843,1.011334712097932,0.0309639974933897,0.9506452770108881,1.0720241471849756,0.9999765628330639,1011
29.950000000000003,1.0792573742712548,1.075356025806005,0.04886434148274481,0.9795819164998253,1.171130135112185,0.9999972357871352,1076
