u_center,empirical_full,block_mean,block_se,block_ci95_low,block_ci95_high,gue_theory,pair_count_full,gue_bin_average,gue_expected_count_edgeweighted,observed_to_gue_expected_ratio,naive_count_z_diagnostic,residual_vs_gue_bin_average
7.65,0.9117184726282928,0.9036946794448418,0.0301309866353167,0.844637945639621,0.9627514132500626,0.9986255176971924,911,0.9986328389054623,997.8458736962497,0.9129666454654438,-2.749270396899691,-0.08691436627716953
7.75,1.003801076158348,1.0054628794329712,0.0192116315438606,0.9678080816070044,1.043117677258938,0.9991565354119264,1003,0.9991553717468571,998.3580026036883,1.004649632080081,0.14691351200465977,0.004645704411490925
7.85,1.0038111228293487,1.0026192132092748,0.0300973614379613,0.9436283847908706,1.061610041627679,0.9996611133421028,1003,0.9996523108425786,998.8445481609298,1.0041602588177723,0.13148290822506065,0.00415881198677015
7.95,1.12191777790163,1.1206524352742455,0.0410395241260724,1.0402149679871435,1.2010899025613475,0.99996076886436,1121,0.9999479652764738,999.1299638962176,1.12197615976658,3.8555465234586173,0.12196981262515627
8.05,1.0949066312577298,1.0934862026882022,0.0395368473603935,1.0159939818618309,1.1709784235145737,0.999961737497006,1094,0.999949876382092,999.1218736534328,1.0949615145544074,3.0016279876018026,0.09495675487563782
8.15,1.022857200257335,1.0276188667537618,0.0349844052730935,0.9590494324184984,1.0961883010890252,0.9996856028743832,1022,0.9996790375998802,998.8412619967456,1.0231856040437883,0.7327682645265751,0.02317816265745487
8.25,1.0038513115245007,1.0003735921470789,0.0245605051380031,0.9522350020765924,1.048512182217565,0.9992556754186054,1003,0.9992565836208732,998.4091690053061,1.0045981458676583,0.14529043522327661,0.004594727903627471
8.350000000000001,0.943809832229953,0.9456567897489474,0.0318029771017266,0.8833229546295631,1.0079906248683317,0.998846310150008,943,0.9988539899396408,997.9969275736028,0.9448926884902191,-1.7409000028374362,-0.055044157709687846
8.45,0.9238019030247046,0.918418643236082,0.0390212109436893,0.841937069786451,0.9949002166857132,0.9986157112455156,923,0.9986269775883521,997.7601230050227,0.9250720475981116,-2.3667747966546515,-0.07482507456364751
8.55,0.9588419083161656,0.9582500200922276,0.0257036832432359,0.9078708009354852,1.00862923924897,0.998647902906302,958,0.9986583858179385,997.78151662384,0.9601300325160889,-1.2593997674500235,-0.03981647750177297
8.65,0.9718630606561156,0.9716978930417975,0.0279509710201063,0.9169139898423893,1.026481796241206,0.9989249471674154,971,0.9989307691995748,998.04367082542,0.9729033191472936,-0.8560337127952696,-0.02706770854345919
8.75,1.0759662695043872,1.080771125920723,0.0329248243066781,1.016238470279634,1.1453037815618123,0.9993383106374378,1075,0.9993375048802231,998.4400513394896,1.0766795648449787,2.4229287129096173,0.07662876462416413
8.850000000000001,1.0139206893411314,1.013840754015518,0.0328154123036623,0.9495225459003398,1.0781589621306964,0.9997333710865168,1013,0.9997265259805448,998.8187253541173,1.0141980464381612,0.4487163870136235,0.014194163360586654
8.95,1.0469611618755446,1.0425256958258862,0.0261438806149144,0.9912836898206536,1.0937677018311185,0.9999690458368932,1046,0.9999589724364643,999.040960781916,1.0470041180106677,1.4856877939440665,0.0470021894390803
9.05,1.02795399245359,1.0264439113530277,0.0259737538972651,0.975535353714388,1.0773524689916674,0.9999697261274042,1027,0.9999603146084894,999.0323017790679,1.0279947887281797,0.8848445077574266,0.02799367784510065
9.15,0.9889276638895242,0.986939526403949,0.0246520338368299,0.9386215400837624,1.0352575127241357,0.9997505683289885,988,0.9997452936152635,998.8074824940613,0.9891796140062201,-0.3419665659194814,-0.010817629725739297
9.25,1.0189660315998978,1.0197894485324992,0.0380704813341436,0.9451713051175776,1.0944075919474208,0.99940791127163,1018,0.9994085577089583,998.4610678848949,1.0195690475508432,0.6183512688215237,0.019557473890939536
9.35,0.9829417086582696,0.9801801669714788,0.0237741777121013,0.9335827786557604,1.0267775552871976,0.99907989201217,982,0.9990859612481768,998.1287857933265,0.9838409772136697,-0.5105148549750568,-0.01614425258990726
9.45,0.9599292613624468,0.962064640370986,0.0322820088492708,0.8987919030264151,1.025337377715557,0.9988931812906464,959,0.998902174272399,997.9351851785156,0.9609842545319708,-1.2325117746600014,-0.038972912909952195
9.55,0.945925164432039,0.9469816805273076,0.0303774421388132,0.8874418939352335,1.0065214671193814,0.998916239381683,945,0.9989246709108354,997.9476700735872,0.9469434403612738,-1.6760731532337376,-0.052999506478796365
9.650000000000002,0.9599484799734838,0.9624540199281464,0.0294175238998043,0.9047956730845298,1.0201123667717629,0.9991362115432246,959,0.9991409497450036,998.1537452913008,0.9607738332135656,-1.2392946958290978,-0.0391924697715198
