zero_index,official_zeros1_text,official_zeros1_float,frozen_experiment1_gamma,frozen_minus_official,abs_difference,within_odlyzko_3e_9
3724,4241.104024290,4241.10402429,4241.10402429008,8.003553375601768e-11,8.003553375601768e-11,True
3725,4241.783753083,4241.783753083,4241.783753083256,2.5556801119819283e-10,2.5556801119819283e-10,True
3726,4243.573652494,4243.573652494,4243.573652494019,1.9099388737231493e-11,1.9099388737231493e-11,True
3727,4244.575822635,4244.575822635,4244.575822632997,-2.002707333303988e-09,2.002707333303988e-09,True
3728,4245.621059998,4245.621059998,4245.621059995547,-2.4538167053833604e-09,2.4538167053833604e-09,True
3729,4246.010961504,4246.010961504,4246.010961501897,-2.10275175049901e-09,2.10275175049901e-09,True
3730,4247.050666370,4247.05066637,4247.050666369494,-5.056790541857481e-10,5.056790541857481e-10,True
3731,4247.882863618,4247.882863618,4247.882863620121,2.1209416445344687e-09,2.1209416445344687e-09,True
3732,4248.798229920,4248.79822992,4248.798229920727,7.266862667165697e-10,7.266862667165697e-10,True
3733,4249.842360551,4249.842360551,4249.842360550781,-2.1827872842550278e-10,2.1827872842550278e-10,True
3734,4251.024571917,4251.024571917,4251.024571916936,-6.366462912410498e-11,6.366462912410498e-11,True
3735,4252.063770375,4252.063770375,4252.063770376693,1.6934791347011924e-09,1.6934791347011924e-09,True
3736,4253.452157043,4253.452157043,4253.452157043095,9.549694368615746e-11,9.549694368615746e-11,True
3737,4253.641943496,4253.641943496,4253.641943495415,-5.848050932399929e-10,5.848050932399929e-10,True
3738,4254.606741243,4254.606741243,4254.606741244741,1.7407728591933846e-09,1.7407728591933846e-09,True
3739,4256.253977916,4256.253977916,4256.253977915078,-9.213181328959763e-10,9.213181328959763e-10,True
3740,4256.903916382,4256.903916382,4256.903916379893,-2.106389729306102e-09,2.106389729306102e-09,True
3741,4257.398426071,4257.398426071,4257.398426070861,-1.3915268937125802e-10,1.3915268937125802e-10,True
3742,4258.412309499,4258.412309499,4258.412309498924,-7.639755494892597e-11,7.639755494892597e-11,True
3743,4259.219971503,4259.219971503,4259.219971503959,9.586074156686664e-10,9.586074156686664e-10,True
3744,4260.828780400,4260.8287804,4260.828780400026,2.546585164964199e-11,2.546585164964199e-11,True
3745,4261.801316154,4261.801316154,4261.801316153906,-9.458744898438454e-11,9.458744898438454e-11,True
3746,4262.834917760,4262.83491776,4262.834917758819,-1.1814336176030338e-09,1.1814336176030338e-09,True
3747,4263.851070090,4263.85107009,4263.851070090163,1.6370904631912708e-10,1.6370904631912708e-10,True
3748,4264.326484097,4264.326484097,4264.326484097473,4.738467396236956e-10,4.738467396236956e-10,True
3749,4265.197753530,4265.19775353,4265.197753530234,2.3374013835564256e-10,2.3374013835564256e-10,True
3750,4266.175526298,4266.175526298,4266.175526297829,-1.709850039333105e-10,1.709850039333105e-10,True
3751,4267.375018116,4267.375018116,4267.375018115877,-1.2369127944111824e-10,1.2369127944111824e-10,True
3752,4268.223032064,4268.223032064,4268.223032063965,-3.54702933691442e-11,3.54702933691442e-11,True
3753,4269.311963383,4269.311963383,4269.311963383196,1.9554136088117957e-10,1.9554136088117957e-10,True
3754,4270.228945852,4270.228945852,4270.228945852237,2.3737811716273427e-10,2.3737811716273427e-10,True
3755,4271.219357725,4271.219357725,4271.219357724019,-9.813447832129896e-10,9.813447832129896e-10,True
3756,4272.626546683,4272.626546683,4272.626546682785,-2.1464074961841106e-10,2.1464074961841106e-10,True
3757,4273.266070376,4273.266070376,4273.266070375792,-2.0827428670600057e-10,2.0827428670600057e-10,True
3758,4274.006198485,4274.006198485,4274.006198485265,2.646629582159221e-10,2.646629582159221e-10,True
3759,4275.106732634,4275.106732634,4275.106732633899,-1.0095391189679503e-10,1.0095391189679503e-10,True
3760,4275.863648070,4275.86364807,4275.86364807041,4.1018211049959064e-10,4.1018211049959064e-10,True
3761,4276.733176340,4276.73317634,4276.733176340395,3.956301952712238e-10,3.956301952712238e-10,True
3762,4277.420042959,4277.420042959,4277.420042959429,4.2928149923682213e-10,4.2928149923682213e-10,True
3763,4279.548867188,4279.548867188,4279.548867188125,1.2460077414289117e-10,1.2460077414289117e-10,True
3764,4280.161625525,4280.161625525,4280.161625524678,-3.219611244276166e-10,3.219611244276166e-10,True
3765,4280.973787693,4280.973787693,4280.973787692787,-2.1373125491663814e-10,2.1373125491663814e-10,True
3766,4281.587159761,4281.587159761,4281.587159761129,1.291482476517558e-10,1.291482476517558e-10,True
3767,4282.943479139,4282.943479139,4282.943479138627,-3.738023224286735e-10,3.738023224286735e-10,True
3768,4283.493728633,4283.493728633,4283.493728632653,-3.4651748137548566e-10,3.4651748137548566e-10,True
3769,4284.844965402,4284.844965402,4284.84496540147,-5.293259164318442e-10,5.293259164318442e-10,True
3770,4285.629053649,4285.629053649,4285.629053648214,-7.8580342233181e-10,7.8580342233181e-10,True
3771,4286.158107287,4286.158107287,4286.158107286905,-9.549694368615746e-11,9.549694368615746e-11,True
3772,4287.680518179,4287.680518179,4287.680518179439,4.3928594095632434e-10,4.3928594095632434e-10,True
3773,4288.504766274,4288.504766274,4288.504766274432,4.320099833421409e-10,4.320099833421409e-10,True
3774,4289.812145761,4289.812145761,4289.812145760648,-3.5197444958612323e-10,3.5197444958612323e-10,True
3775,4290.683826358,4290.683826358,4290.683826357642,-3.583409124985337e-10,3.583409124985337e-10,True
3776,4291.674919392,4291.674919392,4291.674919393786,1.7853380995802581e-09,1.7853380995802581e-09,True
3777,4292.726444975,4292.726444975,4292.726444975234,2.3374013835564256e-10,2.3374013835564256e-10,True
3778,4292.817263391,4292.817263391,4292.817263390521,-4.793037078343332e-10,4.793037078343332e-10,True
3779,4293.813814960,4293.81381496,4293.813814959747,-2.5283952709287405e-10,2.5283952709287405e-10,True
3780,4295.348211448,4295.348211448,4295.348211448384,3.838067641481757e-10,3.838067641481757e-10,True
3781,4296.247687554,4296.247687554,4296.247687553782,-2.1736923372372985e-10,2.1736923372372985e-10,True
3782,4297.269668493,4297.269668493,4297.269668492699,-3.0104274628683925e-10,3.0104274628683925e-10,True
3783,4298.663179090,4298.66317909,4298.663179089634,-3.665263648144901e-10,3.665263648144901e-10,True
3784,4299.054947283,4299.054947283,4299.05494728291,-9.00399754755199e-11,9.00399754755199e-11,True
3785,4300.089148378,4300.089148378,4300.089148378122,1.227817847393453e-10,1.227817847393453e-10,True
3786,4301.012050609,4301.012050609,4301.012050609305,3.055902197957039e-10,3.055902197957039e-10,True
3787,4302.145194882,4302.145194882,4302.145194882383,3.828972694464028e-10,3.828972694464028e-10,True
3788,4303.183384179,4303.183384179,4303.183384178742,-2.582964953035116e-10,2.582964953035116e-10,True
3789,4303.534636903,4303.534636903,4303.534636903586,5.857145879417658e-10,5.857145879417658e-10,True
3790,4304.617528000,4304.617528,4304.617528001025,1.0250005288980901e-09,1.0250005288980901e-09,True
3791,4305.613823712,4305.613823712,4305.613823712049,4.9112713895738125e-11,4.9112713895738125e-11,True
3792,4307.449077599,4307.449077599,4307.449077599056,5.638867150992155e-11,5.638867150992155e-11,True
3793,4307.998991754,4307.998991754,4307.998991754307,3.0740920919924974e-10,3.0740920919924974e-10,True
3794,4309.172964977,4309.172964977,4309.172964976839,-1.6189005691558123e-10,1.6189005691558123e-10,True
3795,4309.358615069,4309.358615069,4309.358615069696,6.957634468562901e-10,6.957634468562901e-10,True
3796,4310.632176097,4310.632176097,4310.63217609722,2.191882231272757e-10,2.191882231272757e-10,True
3797,4311.662007244,4311.662007244,4311.662007243931,-6.912159733474255e-11,6.912159733474255e-11,True
3798,4312.226430124,4312.226430124,4312.226430123802,-1.9826984498649836e-10,1.9826984498649836e-10,True
3799,4313.401370260,4313.40137026,4313.401370258529,-1.470652932766825e-09,1.470652932766825e-09,True
3800,4314.799283160,4314.79928316,4314.799283160255,2.546585164964199e-10,2.546585164964199e-10,True
3801,4315.573741806,4315.573741806,4315.57374180521,-7.894414011389017e-10,7.894414011389017e-10,True
3802,4316.464656307,4316.464656307,4316.464656306925,-7.548806024715304e-11,7.548806024715304e-11,True
3803,4317.356190740,4317.35619074,4317.35619074026,2.601154847070575e-10,2.601154847070575e-10,True
3804,4318.867542854,4318.867542854,4318.867542854213,2.128217602148652e-10,2.128217602148652e-10,True
3805,4319.406828393,4319.406828393,4319.406828392036,-9.64064383879304e-10,9.64064383879304e-10,True
3806,4320.162243602,4320.162243602,4320.162243602362,3.6197889130562544e-10,3.6197889130562544e-10,True
3807,4321.074891627,4321.074891627,4321.074891627432,4.320099833421409e-10,4.320099833421409e-10,True
3808,4322.076165190,4322.07616519,4322.076165190022,2.1827872842550278e-11,2.1827872842550278e-11,True
3809,4322.664566486,4322.664566486,4322.664566486274,2.7466739993542433e-10,2.7466739993542433e-10,True
3810,4324.546748008,4324.546748008,4324.546748008151,1.509761204943061e-10,1.509761204943061e-10,True
3811,4325.293085726,4325.293085726,4325.293085728018,2.0181687432341278e-09,2.0181687432341278e-09,True
3812,4326.350118585,4326.350118585,4326.350118583585,-1.4151737559586763e-09,1.4151737559586763e-09,True
3813,4327.394690704,4327.394690704,4327.394690703759,-2.41016095969826e-10,2.41016095969826e-10,True
3814,4327.700362559,4327.700362559,4327.700362559453,4.538378561846912e-10,4.538378561846912e-10,True
3815,4328.615769054,4328.615769054,4328.615769054421,4.210960469208658e-10,4.210960469208658e-10,True
3816,4330.027835915,4330.027835915,4330.027835915255,2.5556801119819283e-10,2.5556801119819283e-10,True
3817,4330.890065792,4330.890065792,4330.890065791732,-2.6830093702301383e-10,2.6830093702301383e-10,True
3818,4331.851915622,4331.851915622,4331.851915622108,1.0822986951097846e-10,1.0822986951097846e-10,True
3819,4332.303902287,4332.303902287,4332.303902286719,-2.810338628478348e-10,2.810338628478348e-10,True
3820,4334.020581084,4334.020581084,4334.020581083662,-3.374225343577564e-10,3.374225343577564e-10,True
3821,4335.063147369,4335.063147369,4335.063147370885,1.8853825167752802e-09,1.8853825167752802e-09,True
3822,4335.606667165,4335.606667165,4335.606667165304,3.0468072509393096e-10,3.0468072509393096e-10,True
3823,4337.133662606,4337.133662606,4337.133662605671,-3.292370820418e-10,3.292370820418e-10,True
3824,4337.451842981,4337.451842981,4337.451842980884,-1.1550582712516189e-10,1.1550582712516189e-10,True
3825,4338.719122160,4338.71912216,4338.719122162573,2.572960511315614e-09,2.572960511315614e-09,True
3826,4339.027061505,4339.027061505,4339.027061506985,1.9845174392685294e-09,1.9845174392685294e-09,True
3827,4340.087832539,4340.087832539,4340.087832540901,1.90084392670542e-09,1.90084392670542e-09,True
3828,4341.413050960,4341.41305096,4341.413050962384,2.383785613346845e-09,2.383785613346845e-09,True
3829,4342.901618175,4342.901618175,4342.901618174998,-2.7284841053187847e-12,2.7284841053187847e-12,True
3830,4343.563201207,4343.563201207,4343.563201207075,7.457856554538012e-11,7.457856554538012e-11,True
3831,4344.334641491,4344.334641491,4344.334641491138,1.382431946694851e-10,1.382431946694851e-10,True
3832,4345.249657155,4345.249657155,4345.249657154565,-4.347384674474597e-10,4.347384674474597e-10,True
3833,4346.242896210,4346.24289621,4346.242896210367,3.665263648144901e-10,3.665263648144901e-10,True
3834,4347.628030072,4347.628030072,4347.628030072284,2.837623469531536e-10,2.837623469531536e-10,True
3835,4347.788735323,4347.788735323,4347.788735321777,-1.2232703738845885e-09,1.2232703738845885e-09,True
3836,4348.975430852,4348.975430852,4348.975430851983,-1.6370904631912708e-11,1.6370904631912708e-11,True
3837,4350.013922106,4350.013922106,4350.013922105545,-4.547473508864641e-10,4.547473508864641e-10,True
3838,4350.871384355,4350.871384355,4350.871384355086,8.549250196665525e-11,8.549250196665525e-11,True
3839,4351.952516633,4351.952516633,4351.952516632845,-1.5552359400317073e-10,1.5552359400317073e-10,True
3840,4353.700189732,4353.700189732,4353.700189732445,4.4565240386873484e-10,4.4565240386873484e-10,True
3841,4354.220757625,4354.220757625,4354.220757625008,8.185452315956354e-12,8.185452315956354e-12,True
3842,4354.724596591,4354.724596591,4354.724596590273,-7.266862667165697e-10,7.266862667165697e-10,True
3843,4355.893110782,4355.893110782,4355.893110782249,2.4920154828578234e-10,2.4920154828578234e-10,True
3844,4356.482766408,4356.482766408,4356.482766408338,3.374225343577564e-10,3.374225343577564e-10,True
3845,4357.587591693,4357.587591693,4357.587591693043,4.274625098332763e-11,4.274625098332763e-11,True
3846,4358.755643133,4358.755643133,4358.75564313242,-5.802576197311282e-10,5.802576197311282e-10,True
3847,4359.500185597,4359.500185597,4359.500185597816,8.158167474903166e-10,8.158167474903166e-10,True
3848,4361.191076818,4361.191076818,4361.191076817523,-4.765752237290144e-10,4.765752237290144e-10,True
3849,4361.486734505,4361.486734505,4361.486734502676,-2.3237589630298316e-09,2.3237589630298316e-09,True
3850,4362.761583186,4362.761583186,4362.761583185765,-2.355591277591884e-10,2.355591277591884e-10,True
3851,4363.525581319,4363.525581319,4363.525581318881,-1.1823431123048067e-10,1.1823431123048067e-10,True
3852,4364.546908846,4364.546908846,4364.546908846037,3.637978807091713e-11,3.637978807091713e-11,True
3853,4365.671997009,4365.671997009,4365.671997008556,-4.43833414465189e-10,4.43833414465189e-10,True
3854,4366.527307543,4366.527307543,4366.527307542685,-3.1468516681343317e-10,3.1468516681343317e-10,True
3855,4367.000511849,4367.000511849,4367.00051184907,7.003109203651547e-11,7.003109203651547e-11,True
3856,4367.711048430,4367.71104843,4367.711048429534,-4.665707820095122e-10,4.665707820095122e-10,True
3857,4369.537964927,4369.537964927,4369.537964927337,3.374225343577564e-10,3.374225343577564e-10,True
3858,4370.734627510,4370.73462751,4370.734627509905,-9.458744898438454e-11,9.458744898438454e-11,True
3859,4371.362633022,4371.362633022,4371.362633022015,1.4551915228366852e-11,1.4551915228366852e-11,True
3860,4372.227906507,4372.227906507,4372.227906507444,4.43833414465189e-10,4.43833414465189e-10,True
3861,4373.433178291,4373.433178291,4373.43317829092,-8.003553375601768e-11,8.003553375601768e-11,True
3862,4373.863804411,4373.863804411,4373.863804411419,4.18367562815547e-10,4.18367562815547e-10,True
3863,4374.695096161,4374.695096161,4374.695096160703,-2.9740476747974753e-10,2.9740476747974753e-10,True
3864,4376.083223911,4376.083223911,4376.083223911227,2.2737367544323206e-10,2.2737367544323206e-10,True
3865,4376.982953296,4376.982953296,4376.98295329676,7.594280759803951e-10,7.594280759803951e-10,True
3866,4377.768463362,4377.768463362,4377.768463362285,2.8467184165492654e-10,2.8467184165492654e-10,True
3867,4379.103315875,4379.103315875,4379.10331587546,4.602043190971017e-10,4.602043190971017e-10,True
3868,4379.759864529,4379.759864529,4379.759864529333,3.3287506084889174e-10,3.3287506084889174e-10,True
3869,4381.091028310,4381.09102831,4381.091028309869,-1.3096723705530167e-10,1.3096723705530167e-10,True
3870,4382.125949499,4382.125949499,4382.125949498677,-3.228706191293895e-10,3.228706191293895e-10,True
3871,4382.875748523,4382.875748523,4382.875748523265,2.6557245291769505e-10,2.6557245291769505e-10,True
3872,4383.466427318,4383.466427318,4383.466427318297,2.9740476747974753e-10,2.9740476747974753e-10,True
3873,4384.419601139,4384.419601139,4384.41960113908,8.003553375601768e-11,8.003553375601768e-11,True
3874,4385.579886329,4385.579886329,4385.579886328904,-9.640643838793039e-11,9.640643838793039e-11,True
3875,4386.083678707,4386.083678707,4386.083678707494,4.938556230627e-10,4.938556230627e-10,True
3876,4387.756260026,4387.756260026,4387.756260025838,-1.6189005691558123e-10,1.6189005691558123e-10,True
3877,4389.029478392,4389.029478392,4389.029478391509,-4.911271389573812e-10,4.911271389573812e-10,True
3878,4389.719630869,4389.719630869,4389.719630868886,-1.1368683772161603e-10,1.1368683772161603e-10,True
3879,4390.351108275,4390.351108275,4390.351108275228,2.28283170145005e-10,2.28283170145005e-10,True
3880,4391.021213067,4391.021213067,4391.021213066968,-3.183231456205249e-11,3.183231456205249e-11,True
3881,4392.574337675,4392.574337675,4392.57433767484,-1.6007106751203537e-10,1.6007106751203537e-10,True
3882,4393.358662553,4393.358662553,4393.358662552607,-3.92901711165905e-10,3.92901711165905e-10,True
3883,4394.028511126,4394.028511126,4394.028511126825,8.249116945080459e-10,8.249116945080459e-10,True
3884,4395.060893844,4395.060893844,4395.060893844164,1.6370904631912708e-10,1.6370904631912708e-10,True
3885,4395.951097931,4395.951097931,4395.951097930616,-3.838067641481757e-10,3.838067641481757e-10,True
3886,4397.223222686,4397.223222686,4397.223222687318,1.318767317570746e-09,1.318767317570746e-09,True
3887,4398.451719633,4398.451719633,4398.451719633078,7.821654435247183e-11,7.821654435247183e-11,True
3888,4399.177467304,4399.177467304,4399.177467304122,1.2187229003757238e-10,1.2187229003757238e-10,True
3889,4400.270180040,4400.27018004,4400.270180039161,-8.394636097364128e-10,8.394636097364128e-10,True
3890,4401.175471549,4401.175471549,4401.175471547633,-1.3669705367647111e-09,1.3669705367647111e-09,True
3891,4401.533574080,4401.53357408,4401.533574080142,1.418811734765768e-10,1.418811734765768e-10,True
3892,4402.808234517,4402.808234517,4402.808234516906,-9.367795428261161e-11,9.367795428261161e-11,True
3893,4403.239569923,4403.239569923,4403.239569924198,1.1978045222349465e-09,1.1978045222349465e-09,True
3894,4405.218604640,4405.21860464,4405.218604639984,-1.6370904631912708e-11,1.6370904631912708e-11,True
3895,4405.832303994,4405.832303994,4405.832303993916,-8.36735125631094e-11,8.36735125631094e-11,True
3896,4406.706876416,4406.706876416,4406.706876416485,4.847606760449708e-10,4.847606760449708e-10,True
3897,4407.973180940,4407.97318094,4407.973180939618,-3.8198777474462986e-10,3.8198777474462986e-10,True
3898,4408.623707863,4408.623707863,4408.623707863405,4.0472514228895307e-10,4.0472514228895307e-10,True
3899,4409.666097134,4409.666097134,4409.66609713411,1.1004885891452432e-10,1.1004885891452432e-10,True
3900,4410.491141982,4410.491141982,4410.491141982205,2.0463630789890885e-10,2.0463630789890885e-10,True
3901,4411.715201531,4411.715201531,4411.715201530782,-2.1827872842550278e-10,2.1827872842550278e-10,True
3902,4412.237247491,4412.237247491,4412.237247490713,-2.864908310584724e-10,2.864908310584724e-10,True
3903,4413.216561164,4413.216561164,4413.216561165381,1.380612957291305e-09,1.380612957291305e-09,True
3904,4413.934044512,4413.934044512,4413.934044512483,4.829416866414249e-10,4.829416866414249e-10,True
3905,4415.850961826,4415.850961826,4415.850961826551,5.511537892743945e-10,5.511537892743945e-10,True
3906,4416.593999029,4416.593999029,4416.593999029482,4.82032191939652e-10,4.82032191939652e-10,True
3907,4417.580116976,4417.580116976,4417.580116975687,-3.128661774098873e-10,3.128661774098873e-10,True
3908,4418.241556471,4418.241556471,4418.241556472838,1.838088792283088e-09,1.838088792283088e-09,True
3909,4418.971524791,4418.971524791,4418.971524790858,-1.418811734765768e-10,1.418811734765768e-10,True
3910,4419.922457573,4419.922457573,4419.922457573369,3.6834535421803594e-10,3.6834535421803594e-10,True
3911,4421.141217995,4421.141217995,4421.141217996644,1.6434569261036813e-09,1.6434569261036813e-09,True
3912,4421.904701206,4421.904701206,4421.904701207758,1.7580532585270703e-09,1.7580532585270703e-09,True
3913,4422.790749621,4422.790749621,4422.790749620984,-1.6370904631912708e-11,1.6370904631912708e-11,True
3914,4424.339666554,4424.339666554,4424.339666554157,1.5643308870494366e-10,1.5643308870494366e-10,True
3915,4425.244909575,4425.244909575,4425.244909574642,-3.574314177967608e-10,3.574314177967608e-10,True
3916,4425.495648733,4425.495648733,4425.495648732297,-7.030394044704735e-10,7.030394044704735e-10,True
3917,4427.164720657,4427.164720657,4427.164720656212,-7.876224117353559e-10,7.876224117353559e-10,True
3918,4428.073175843,4428.073175843,4428.073175842686,-3.1377567211166024e-10,3.1377567211166024e-10,True
3919,4428.881802432,4428.881802432,4428.881802431638,-3.6197889130562544e-10,3.6197889130562544e-10,True
3920,4429.488009567,4429.488009567,4429.488009566999,-9.094947017729282e-13,9.094947017729282e-13,True
3921,4430.247448793,4430.247448793,4430.247448795439,2.4383552954532206e-09,2.4383552954532206e-09,True
3922,4431.424340483,4431.424340483,4431.424340483089,8.822098607197404e-11,8.822098607197404e-11,True
3923,4432.575627455,4432.575627455,4432.575627454585,-4.156390787102282e-10,4.156390787102282e-10,True
3924,4434.029253196,4434.029253196,4434.029253195875,-1.255102688446641e-10,1.255102688446641e-10,True
3925,4434.779104837,4434.779104837,4434.77910483607,-9.304130799137056e-10,9.304130799137056e-10,True
3926,4435.529083293,4435.529083293,4435.529083292581,-4.192770575173199e-10,4.192770575173199e-10,True
3927,4436.423737984,4436.423737984,4436.423737983623,-3.765308065339923e-10,3.765308065339923e-10,True
3928,4437.394173678,4437.394173678,4437.394173677607,-3.92901711165905e-10,3.92901711165905e-10,True
3929,4437.976869629,4437.976869629,4437.976869628508,-4.920366336591542e-10,4.920366336591542e-10,True
3930,4439.557560714,4439.557560714,4439.557560714415,4.147295840084553e-10,4.147295840084553e-10,True
3931,4440.107585509,4440.107585509,4440.107585509009,9.094947017729282e-12,9.094947017729282e-12,True
3932,4441.064996265,4441.064996265,4441.064996264989,-1.1823431123048067e-11,1.1823431123048067e-11,True
3933,4441.984948578,4441.984948578,4441.984948578359,3.5925040720030665e-10,3.5925040720030665e-10,True
3934,4443.365941871,4443.365941871,4443.365941871084,8.36735125631094e-11,8.36735125631094e-11,True
3935,4444.564424110,4444.56442411,4444.564424110315,3.1468516681343317e-10,3.1468516681343317e-10,True
3936,4445.238338541,4445.238338541,4445.238338540595,-4.05634636990726e-10,4.05634636990726e-10,True
3937,4445.772758249,4445.772758249,4445.772758248951,-4.9112713895738125e-11,4.9112713895738125e-11,True
3938,4447.263096017,4447.263096017,4447.263096016792,-2.0827428670600057e-10,2.0827428670600057e-10,True
3939,4447.732962462,4447.732962462,4447.732962461674,-3.255991032347083e-10,3.255991032347083e-10,True
3940,4448.301901069,4448.301901069,4448.301901068335,-6.657501216977835e-10,6.657501216977835e-10,True
3941,4449.635268127,4449.635268127,4449.635268124368,-2.6320776669308543e-09,2.6320776669308543e-09,True
3942,4451.098120800,4451.0981208,4451.09812080031,3.1013769330456853e-10,3.1013769330456853e-10,True
3943,4452.188083705,4452.188083705,4452.188083705134,1.3369572116062045e-10,1.3369572116062045e-10,True
3944,4452.680702067,4452.680702067,4452.680702066042,-9.586074156686664e-10,9.586074156686664e-10,True
3945,4453.734551271,4453.734551271,4453.734551271115,1.1550582712516189e-10,1.1550582712516189e-10,True
3946,4454.462905440,4454.46290544,4454.462905440249,2.4920154828578234e-10,2.4920154828578234e-10,True
3947,4455.762657973,4455.762657973,4455.762657972553,-4.474713932722807e-10,4.474713932722807e-10,True
3948,4456.703250192,4456.703250192,4456.703250193515,1.5143086784519255e-09,1.5143086784519255e-09,True
3949,4457.245826340,4457.24582634,4457.24582633994,-6.002665031701326e-11,6.002665031701326e-11,True
3950,4458.188749333,4458.188749333,4458.188749330669,-2.330125425942242e-09,2.330125425942242e-09,True
3951,4459.171279017,4459.171279017,4459.171279016141,-8.594724931754172e-10,8.594724931754172e-10,True
3952,4460.548529288,4460.548529288,4460.548529287526,-4.738467396236956e-10,4.738467396236956e-10,True
3953,4461.404140478,4461.404140478,4461.404140478538,5.375113687478006e-10,5.375113687478006e-10,True
3954,4462.734622195,4462.734622195,4462.734622194916,-8.458300726488233e-11,8.458300726488233e-11,True
3955,4463.647648067,4463.647648067,4463.647648067207,2.0736479200422764e-10,2.0736479200422764e-10,True
3956,4464.038523257,4464.038523257,4464.038523256992,-7.275957614183426e-12,7.275957614183426e-12,True
3957,4464.812716128,4464.812716128,4464.812716127627,-3.728928277269006e-10,3.728928277269006e-10,True
3958,4465.805997569,4465.805997569,4465.805997569221,2.2100721253082156e-10,2.2100721253082156e-10,True
3959,4467.228532885,4467.228532885,4467.228532883002,-1.9981598597951233e-09,1.9981598597951233e-09,True
3960,4467.739817015,4467.739817015,4467.739817015268,2.6830093702301383e-10,2.6830093702301383e-10,True
3961,4469.170662737,4469.170662737,4469.170662737411,4.1018211049959064e-10,4.1018211049959064e-10,True
3962,4469.978032832,4469.978032832,4469.978032831735,-2.6557245291769505e-10,2.6557245291769505e-10,True
3963,4471.361757252,4471.361757252,4471.361757252284,2.8467184165492654e-10,2.8467184165492654e-10,True
3964,4471.550195590,4471.55019559,4471.550195590352,3.5197444958612323e-10,3.5197444958612323e-10,True
3965,4472.959272018,4472.959272018,4472.959272015183,-2.8167050913907588e-09,2.8167050913907588e-09,True
3966,4474.186277577,4474.186277577,4474.186277577409,4.092726157978177e-10,4.092726157978177e-10,True
3967,4474.317091779,4474.317091779,4474.317091778978,-2.2737367544323206e-11,2.2737367544323206e-11,True
3968,4475.801110932,4475.801110932,4475.80111093176,-2.3919710656628013e-10,2.3919710656628013e-10,True
3969,4476.246519158,4476.246519158,4476.246519157507,-4.938556230627e-10,4.938556230627e-10,True
3970,4477.015857063,4477.015857063,4477.015857063332,3.319655661471188e-10,3.319655661471188e-10,True
3971,4479.269423276,4479.269423276,4479.269423276333,3.3287506084889174e-10,3.3287506084889174e-10,True
3972,4479.730664772,4479.730664772,4479.730664772092,9.185896487906575e-11,9.185896487906575e-11,True
3973,4480.533629739,4480.533629739,4480.533629739235,2.346496330574155e-10,2.346496330574155e-10,True
3974,4481.410040221,4481.410040221,4481.410040221146,1.4642864698544145e-10,1.4642864698544145e-10,True
3975,4482.366885689,4482.366885689,4482.366885688957,-4.274625098332763e-11,4.274625098332763e-11,True
3976,4483.238277467,4483.238277467,4483.238277466877,-1.2369127944111824e-10,1.2369127944111824e-10,True
3977,4484.123623369,4484.123623369,4484.123623369349,3.4924596548080444e-10,3.4924596548080444e-10,True
3978,4485.052226104,4485.052226104,4485.052226103624,-3.7562131183221936e-10,3.7562131183221936e-10,True
3979,4486.327219163,4486.327219163,4486.327219162947,-5.3660187404602766e-11,5.3660187404602766e-11,True
3980,4487.084191428,4487.084191428,4487.084191427809,-1.9099388737231493e-10,1.9099388737231493e-10,True
3981,4488.070667249,4488.070667249,4488.070667249022,2.2737367544323206e-11,2.2737367544323206e-11,True
3982,4489.240895548,4489.240895548,4489.240895547546,-4.538378561846912e-10,4.538378561846912e-10,True
3983,4490.295506996,4490.295506996,4490.295506994855,-1.1450538295321167e-09,1.1450538295321167e-09,True
3984,4491.218481252,4491.218481252,4491.218481252423,4.2291503632441163e-10,4.2291503632441163e-10,True
3985,4492.008277880,4492.00827788,4492.00827787897,-1.0295480024069548e-09,1.0295480024069548e-09,True
3986,4492.638034669,4492.638034669,4492.638034669207,2.064552973024547e-10,2.064552973024547e-10,True
3987,4493.533634735,4493.533634735,4493.533634735209,2.0827428670600057e-10,2.0827428670600057e-10,True
3988,4494.493755902,4494.493755902,4494.493755901566,-4.3382897274568677e-10,4.3382897274568677e-10,True
3989,4495.810018030,4495.81001803,4495.810018029897,-1.0277290130034089e-10,1.0277290130034089e-10,True
3990,4496.893451767,4496.893451767,4496.893451767271,2.701199264265597e-10,2.701199264265597e-10,True
3991,4498.107112046,4498.107112046,4498.107112046468,4.674802767112851e-10,4.674802767112851e-10,True
3992,4498.778394073,4498.778394073,4498.778394072473,-5.265974323265254e-10,5.265974323265254e-10,True
3993,4499.585223107,4499.585223107,4499.585223107458,4.574758349917829e-10,4.574758349917829e-10,True
3994,4500.164602396,4500.164602396,4500.164602396073,7.275957614183426e-11,7.275957614183426e-11,True
3995,4501.627186644,4501.627186644,4501.627186643985,-1.546140993013978e-11,1.546140993013978e-11,True
3996,4502.673855554,4502.673855554,4502.673855553595,-4.0472514228895307e-10,4.0472514228895307e-10,True
3997,4503.329854346,4503.329854346,4503.32985434572,-2.7921487344428897e-10,2.7921487344428897e-10,True
3998,4503.715555681,4503.715555681,4503.715555681812,8.11269273981452e-10,8.11269273981452e-10,True
3999,4505.458867094,4505.458867094,4505.458867093073,-9.267751011066139e-10,9.267751011066139e-10,True
