u_center,empirical_pair_correlation,GUE_bin_average,pair_count,residual_empirical_minus_GUE
23.25,0.9732338434868693,0.9999063230755161,971,-0.026672479588646825
23.35,1.0123337135678994,0.9998533939896312,1010,0.012480319578268118
23.450000000000003,0.9842788836702453,0.9998217019322024,982,-0.015542818261957136
23.55,0.9943120580166864,0.9998231880227471,992,-0.005511130006060627
23.650000000000002,1.023389907817006,0.9998570251400397,1021,0.023532882676966183
23.75,0.9963366958009742,0.9999101465984302,994,-0.003573450797456079
23.85,0.9983514059886459,0.99996239887304,996,-0.0016109928843940358
23.950000000000003,0.9993637856741561,0.9999942905656771,997,-0.0006305048915210554
24.05,1.004385709448935,0.9999943613342954,1002,0.004391348114639593
24.150000000000002,0.9943718689643685,0.999963387989205,992,-0.0055915190248365665
24.25,1.0013986454809227,0.9999138881576843,999,0.0014847573232383837
24.35,1.0064207407017878,0.9998651870799397,1004,0.00655555362184812
24.450000000000003,1.0034235674534149,0.999835987971178,1001,0.003587579482236869
24.55,0.9543144990672522,0.99983729941589,952,-0.04552280034863776
24.650000000000002,0.9874046281894554,0.9998683914785087,985,-0.012463763289053298
24.75,1.039541995495071,0.9999172622828185,1037,0.03962473321225257
24.85,0.952338280870484,0.9999653654037911,950,-0.04762708453330711
24.950000000000003,0.9944516280887068,0.9999947395025551,992,-0.005543111413848334
25.05,1.0205261165914619,0.9999948021139861,1018,0.020531314477475804
25.150000000000002,1.0365762129481912,0.999966240503853,1034,0.03660997244433828
25.25,1.007514061254488,0.9999205725141355,1005,0.007593488740352483
25.35,1.0095291865285845,0.9998756123912045,1007,0.009653574137379994
25.450000000000003,1.0045267006122056,0.9998486233566433,1002,0.004678077255562352
25.55,0.9854886704436686,0.9998497864836803,983,-0.014361116040011668
25.650000000000002,0.9754731343428019,0.9998784543746819,973,-0.024405320031880007
25.75,1.0496717498080121,0.9999235649989532,1047,0.04974818480905896
25.85,0.9684747638482669,0.9999679942322024,966,-0.03149323038393548
25.950000000000003,0.9995642045907291,0.9999951374981402,997,-0.0004309329074110302
26.05,0.9614761126511655,0.999995193159385,959,-0.038519080508219505
26.150000000000002,0.9945712907688161,0.9999687721877535,992,-0.0053974814189373665
26.25,1.033682745102292,0.9999265077345664,1031,0.033756237367725705
26.35,1.018653928574884,0.9998848735431849,1016,0.01876905503169901
26.450000000000003,0.9825697446773265,0.9998598529256343,980,-0.01729010824830779
26.55,0.9996243459420366,0.9998608892831092,997,-0.00023654334107259256
26.650000000000002,1.049766485058978,0.9998874057669194,1047,0.0498790792920587
26.75,0.9876125664467487,0.9999291740326776,985,-0.012316607585928896
26.85,1.0217129922758208,0.9999703347365075,1019,0.02174265753931326
26.950000000000003,0.9585548732721715,0.9999954919778711,956,-0.041440618705699594
27.05,1.0036851993306795,0.9999955416806927,1001,0.003689657649986744
27.150000000000002,0.98163602823044,0.999971029410341,979,-0.018335001179900945
27.25,1.0347891119753592,0.9999318017200172,1032,0.034857310255342
27.35,1.007726247138851,0.9998931376282841,1005,0.007833109510566927
27.450000000000003,0.9636165529084918,0.9998698777478946,961,-0.0362533248394028
27.55,1.032814779879635,0.999870805108601,1030,0.032943974771033946
27.650000000000002,0.956616681229576,0.9998954035217054,954,-0.04327872229212937
