local_index,offset_text,absolute_gamma_decimal_string,theta_unfolded_relative_x
2983,767.4786994466,267653396414.4786994466,2982.386259793808
2984,767.8076650143,267653396414.8076650143,2983.667689311645
2985,767.9419059705,267653396414.9419059705,2984.190602165352
2986,768.3433602313,267653396415.3433602313,2985.7543990801696
2987,768.6155463975,267653396415.6155463975,2986.8146540793605
2988,768.8593485201,267653396415.8593485201,2987.7643438556956
2989,768.9444552155,267653396415.9444552155,2988.0958625383764
2990,769.3244642735,267653396416.3244642735,2989.576123306612
2991,769.4933687198,267653396416.4933687198,2990.2340619009033
2992,769.7882138318,267653396416.7882138318,2991.382580976466
2993,770.1741314114,267653396417.1741314114,2992.8858573874577
2994,770.4160411383,267653396417.4160411383,2993.828175657631
2995,770.6016052212,267653396417.6016052212,2994.551009037857
2996,770.9026026389,267653396417.9026026389,2995.7234933757477
2997,771.0954062210,267653396418.0954062210,2996.474526995999
2998,771.3548315218,267653396418.3548315218,2997.4850742105396
2999,771.5064113553,267653396418.5064113553,2998.0755277170083
3000,771.8342020566,267653396418.8342020566,2999.352380742251
3001,772.1388598637,267653396419.1388598637,3000.5391235055963
3002,772.2988311476,267653396419.2988311476,3001.162264482414
3003,772.5850097031,267653396419.5850097031,3002.2770244585226
3004,772.9172253138,267653396419.9172253138,3003.5711139670807
3005,773.1291807875,267653396420.1291807875,3004.396750529489
3006,773.3835299064,267653396420.3835299064,3005.387524339263
3007,773.8041571408,267653396420.8041571408,3007.0260063175906
3008,773.9761874507,267653396420.9761874507,3007.696121182833
3009,774.2582005490,267653396421.2582005490,3008.794655327623
3010,774.3766353669,267653396421.3766353669,3009.255998053118
3011,774.8575170811,267653396421.8575170811,3011.129191127618
3012,775.1745810734,267653396422.1745810734,3012.3642600791122
3013,775.3639928799,267653396422.3639928799,3013.102081613363
3014,775.4443137410,267653396422.4443137410,3013.4149578910583
3015,775.8438953730,267653396422.8438953730,3014.9714602983186
3016,776.1121989472,267653396423.1121989472,3016.0165913195538
3017,776.3698760152,267653396423.3698760152,3017.0203285900343
3018,776.5970448957,267653396423.5970448957,3017.9052263957296
3019,776.9138539265,267653396423.9138539265,3019.1393021879876
3020,777.1146281732,267653396424.1146281732,3019.921384178945
3021,777.2510223617,267653396424.2510223617,3020.4526845835057
3022,777.4016933962,267653396424.4016933962,3021.039598017764
3023,777.7084888151,267653396424.7084888151,3022.2346674849578
3024,777.9070182480,267653396424.9070182480,3023.008005184877
3025,778.2558730362,267653396425.2558730362,3024.3669097844204
3026,778.4354629259,267653396425.4354629259,3025.0664717093237
3027,778.8961536423,267653396425.8961536423,3026.861014179883
3028,779.0515286360,267653396426.0515286360,3027.4662510885764
3029,779.2920467165,267653396426.2920467165,3028.403148436471
3030,779.5583833973,267653396426.5583833973,3029.440617758402
3031,779.7548781442,267653396426.7548781442,3030.206029684454
3032,780.0347006564,267653396427.0347006564,3031.2960307730054
3033,780.4884033969,267653396427.4884033969,3033.0633527698524
3034,780.5108317296,267653396427.5108317296,3033.150718532046
3035,780.8340685021,267653396427.8340685021,3034.4098325008076
3036,781.0643142560,267653396428.0643142560,3035.306715744448
3037,781.3630401604,267653396428.3630401604,3036.470351787934
3038,781.6529306704,267653396428.6529306704,3037.5995710525904
3039,781.9207587562,267653396428.9207587562,3038.6428498894916
3040,782.2172167688,267653396429.2172167688,3039.797651745509
3041,782.3904483865,267653396429.3904483865,3040.4724461013316
3042,782.7327037628,267653396429.7327037628,3041.805643812255
3043,783.1078845330,267653396430.1078845330,3043.267096805106
3044,783.3502583046,267653396430.3502583046,3044.2112226826252
3045,783.5105338524,267653396430.5105338524,3044.835548867809
3046,783.7345198560,267653396430.7345198560,3045.7080483169243
3047,784.0749663922,267653396431.0749663922,3047.0341999983393
3048,784.2431146857,267653396431.2431146857,3047.689193127778
3049,784.5664928427,267653396431.5664928427,3048.948857835856
3050,784.7235079160,267653396431.7235079160,3049.560483396182
3051,784.8558825939,267653396431.8558825939,3050.0761264796256
3052,785.0267855489,267653396432.0267855489,3050.7418499252567
3053,785.4499322944,267653396432.4499322944,3052.3901462313192
3054,785.6964881225,267653396432.6964881225,3053.3505625999137
3055,786.0756729430,267653396433.0756729430,3054.827612690909
3056,786.3930733487,267653396433.3930733487,3056.0639920836893
3057,786.6637149120,267653396433.6637149120,3057.118230344526
3058,786.9765615677,267653396433.9765615677,3058.3368713773084
3059,787.1577128499,267653396434.1577128499,3059.0425154416057
3060,787.3094918901,267653396434.3094918901,3059.6337449239545
3061,787.5073352425,267653396434.5073352425,3060.404410113769
3062,787.7122918910,267653396434.7122918910,3061.2027839408593
3063,788.0329531518,267653396435.0329531518,3062.4518654410604
3064,788.2445529003,267653396435.2445529003,3063.2761163363484
3065,788.5177192666,267653396435.5177192666,3064.3401895386155
3066,788.8229403898,267653396435.8229403898,3065.5291266041922
3067,789.1541259095,267653396436.1541259095,3066.8192035681504
3068,789.3165812739,267653396436.3165812739,3067.4520208588146
3069,789.4837975545,267653396436.4837975545,3068.1033834902373
3070,789.6138748368,267653396436.6138748368,3068.6100774591687
3071,790.0869757060,267653396437.0869757060,3070.452961572992
3072,790.2419977480,267653396437.2419977480,3071.0568236182626
3073,790.5149513978,267653396437.5149513978,3072.120068219519
3074,790.9008106975,267653396437.9008106975,3073.623117611059
3075,791.1730408706,267653396438.1730408706,3074.6835440316613
3076,791.3820654490,267653396438.3820654490,3075.4977637890324
3077,791.7492648917,267653396438.7492648917,3076.9281268756636
3078,792.1093940369,267653396439.1093940369,3078.330948818765
3079,792.2688987361,267653396439.2688987361,3078.9522722941015
3080,792.6154691180,267653396439.6154691180,3080.3022783767483
3081,792.7179060772,267653396439.7179060772,3080.7013041597643
3082,793.0489723947,267653396440.0489723947,3081.990916791791
3083,793.2193749268,267653396440.2193749268,3082.6546909249764
3084,793.4839232280,267653396440.4839232280,3083.6851939178055
3085,793.7160586018,267653396440.7160586018,3084.589437854952
3086,794.0706465495,267653396441.0706465495,3085.970675003966
3087,794.4132459852,267653396441.4132459852,3087.3052129398707
3088,794.5361831338,267653396441.5361831338,3087.784093730212
3089,794.7022224646,267653396441.7022224646,3088.4308717535096
3090,794.9694011644,267653396441.9694011644,3089.4716210175015
3091,795.1739995900,267653396442.1739995900,3090.2685994481044
3092,795.4547163571,267653396442.4547163571,3091.3620839547966
3093,795.8554824461,267653396442.8554824461,3092.9232002132107
3094,796.1242971766,267653396443.1242971766,3093.9703223570323
3095,796.2336878737,267653396443.2336878737,3094.396435245446
3096,796.3851690410,267653396443.3851690410,3094.986504414486
3097,796.6716578531,267653396443.6716578531,3096.1024729425094
3098,797.0544647011,267653396444.0544647011,3097.5936320266933
3099,797.1584808401,267653396444.1584808401,3097.99880923651
3100,797.5364094916,267653396444.5364094916,3099.470966134439
3101,797.7654336869,267653396444.7654336869,3100.3630910039487
3102,798.0210706075,267653396445.0210706075,3101.3588812266084
3103,798.3584285830,267653396445.3584285830,3102.6730019441898
3104,798.5618629612,267653396445.5618629612,3103.4654460257757
3105,798.8790850511,267653396445.8790850511,3104.701130819634
3106,799.1342133830,267653396446.1342133830,3105.6949399213595
3107,799.4742942367,267653396446.4742942367,3107.019667148684
3108,799.6013142016,267653396446.6013142016,3107.5144518567504
3109,799.9627935448,267653396446.9627935448,3108.9225332669284
3110,800.0992821620,267653396447.0992821620,3109.45420150246
3111,800.3800616077,267653396447.3800616077,3110.547930162998
3112,800.6642360094,267653396447.6642360094,3111.654883298245
3113,800.7715977532,267653396447.7715977532,3112.0730927435507
3114,801.1031022397,267653396448.1031022397,3113.364412188527
3115,801.4494362564,267653396448.4494362564,3114.7134975506683
3116,801.6669022242,267653396448.6669022242,3115.560599307286
3117,801.9915872192,267653396448.9915872192,3116.825354580924
3118,802.2593050568,267653396449.2593050568,3117.868203964683
3119,802.5534216665,267653396449.5534216665,3119.0138852832256
3120,802.7969726099,267653396449.7969726099,3119.962596633637
3121,802.9430535315,267653396449.9430535315,3120.5316300623963
3122,803.2879276941,267653396450.2879276941,3121.875028810743
3123,803.5726909641,267653396450.5726909641,3122.9842757824763
3124,803.8075902421,267653396450.8075902421,3123.8992860391845
3125,804.0326343046,267653396451.0326343046,3124.7759069771123
3126,804.1484069882,267653396451.1484069882,3125.226879810416
3127,804.6577834134,267653396451.6577834134,3127.2110691938483
3128,804.7631741583,267653396451.7631741583,3127.6216009475716
3129,805.0495911949,267653396452.0495911949,3128.7372898863223
3130,805.0986695458,267653396452.0986695458,3128.928466269827
3131,805.4915088721,267653396452.4915088721,3130.4587051699355
3132,805.7683418631,267653396452.7683418631,3131.537061086212
3133,806.1339332190,267653396453.1339332190,3132.9611601437346
3134,806.2650138616,267653396453.2650138616,3133.471762532368
3135,806.5022642642,267653396453.5022642642,3134.3959311957865
3136,806.8437597320,267653396453.8437597320,3135.726168812169
3137,807.1264618462,267653396454.1264618462,3136.827386901423
3138,807.1699136265,267653396454.1699136265,3136.996645934423
3139,807.3225549905,267653396454.3225549905,3137.591234452733
3140,807.6007543072,267653396454.6007543072,3138.674912658802
3141,808.0231061286,267653396455.0231061286,3140.3201124729994
3142,808.2742392332,267653396455.2742392332,3141.2983588450816
3143,808.5936093601,267653396455.5936093601,3142.5424109523856
3144,808.8133963979,267653396455.8133963979,3143.398554043122
3145,809.1561019594,267653396456.1561019594,3144.7335053740658
3146,809.4106297403,267653396456.4106297403,3145.724975131333
3147,809.6842920431,267653396456.6842920431,3146.7909801700403
3148,809.9641282411,267653396456.9641282411,3147.8810345693073
3149,810.3484400396,267653396457.3484400396,3149.378055932659
3150,810.5273976529,267653396457.5273976529,3150.0751549321963
3151,810.8052542009,267653396457.8052542009,3151.1574979409893
3152,811.0302751083,267653396458.0302751083,3152.034028682157
3153,811.3282455788,267653396458.3282455788,3153.194722061147
3154,811.4808010356,267653396458.4808010356,3153.7889759425448
3155,811.5951989834,267653396458.5951989834,3154.2345937259397
3156,811.9134706826,267653396458.9134706826,3155.4743670946277
3157,812.1564593479,267653396459.1564593479,3156.420888186164
3158,812.4705510989,267653396459.4705510989,3157.6443792763025
3159,812.8710273069,267653396459.8710273069,3159.2043663525005
3160,813.0278126759,267653396460.0278126759,3159.815097138727
3161,813.1912541723,267653396460.1912541723,3160.4517557391764
3162,813.3202020934,267653396460.3202020934,3160.954050473296
3163,813.5753849882,267653396460.5753849882,3161.9480721155373
3164,813.9077748117,267653396460.9077748117,3163.242840240489
3165,814.2067196382,267653396461.2067196382,3164.407329057853
3166,814.5760385330,267653396461.5760385330,3165.845948110308
3167,814.8437043269,267653396461.8437043269,3166.8885947666718
3168,815.0233309672,267653396462.0233309672,3167.5882998473016
3169,815.4047834414,267653396462.4047834414,3169.0741831982946
3170,815.6488144987,267653396462.6488144987,3170.0247647508922
3171,815.7579756369,267653396462.7579756369,3170.4499834315866
3172,815.9897532152,267653396462.9897532152,3171.3528336371114
3173,816.3065060956,267653396463.3065060956,3172.5866907050267
3174,816.4889391311,267653396463.4889391311,3173.297327621694
3175,816.7079661958,267653396463.7079661958,3174.1505103662475
3176,816.9610915235,267653396463.9610915235,3175.136517105181
3177,817.1380695249,267653396464.1380695249,3175.825904862657
3178,817.5128634686,267653396464.5128634686,3177.28585103856
3179,817.8656329059,267653396464.8656329059,3178.660004489059
3180,818.1283169636,267653396465.1283169636,3179.6832456378456
3181,818.4570883342,267653396465.4570883342,3180.96391869386
3182,818.6596004118,267653396465.6596004118,3181.752770110047
3183,819.0269905013,267653396466.0269905013,3183.1838758289264
3184,819.1521103895,267653396466.1521103895,3183.6712591108003
3185,819.2592711495,267653396466.2592711495,3184.088685657837
3186,819.6777243821,267653396466.6777243821,3185.718699181262
3187,819.8761044043,267653396466.8761044043,3186.4914548771712
3188,820.2002519488,267653396467.2002519488,3187.754116603637
3189,820.5565849814,267653396467.5565849814,3189.142151434608
3190,820.6633556311,267653396467.6633556311,3189.558058373203
3191,820.9085060365,267653396467.9085060365,3190.5130001562843
3192,821.2453777065,267653396468.2453777065,3191.825226553359
3193,821.6676557611,267653396468.6676557611,3193.4701390215146
3194,821.7923104923,267653396468.7923104923,3193.9557103632687
3195,822.0662316759,267653396469.0662316759,3195.0227238281823
3196,822.2146250077,267653396469.2146250077,3195.600764858281
3197,822.5299631611,267653396469.5299631611,3196.8291110973582
3198,822.7844571466,267653396469.7844571466,3197.8204492103846
3199,823.0181672402,267653396470.0181672402,3198.7308272011633
3200,823.0852900642,267653396470.0852900642,3198.992292766074
3201,823.5719226202,267653396470.5719226202,3200.887887268453
3202,823.8067725861,267653396470.8067725861,3201.802705438251
3203,823.9008171103,267653396470.9008171103,3202.1690399155777
3204,824.1013552633,267653396471.1013552633,3202.9502022436154
3205,824.3732384071,267653396471.3732384071,3204.009276870503
3206,824.6106489160,267653396471.6106489160,3204.934069200833
3207,824.8971730354,267653396471.8971730354,3206.0501752624546
3208,825.1077762899,267653396472.1077762899,3206.8705444845527
3209,825.6350423825,267653396472.6350423825,3208.924420030076
3210,825.9265038259,267653396472.9265038259,3210.05975859909
3211,825.9991089454,267653396472.9991089454,3210.3425795153476
3212,826.3456876477,267653396473.3456876477,3211.692618008707
3213,826.5462766950,267653396473.5462766950,3212.4739785868505
3214,826.8062226110,267653396473.8062226110,3213.4865537695223
3215,826.9600199169,267653396473.9600199169,3214.085645063252
3216,827.4094091091,267653396474.4094091091,3215.8361643650537
3217,827.6613881439,267653396474.6613881439,3216.817705914613
3218,827.9539207055,267653396474.9539207055,3217.957216842723
3219,828.2593301731,267653396475.2593301731,3219.14688757194
3220,828.5013553179,267653396475.5013553179,3220.089655432956
3221,828.6646940485,267653396475.6646940485,3220.72591372668
3222,828.9845472930,267653396475.9845472930,3221.971847736576
3223,829.1469778947,267653396476.1469778947,3222.6045685683503
3224,829.4958124171,267653396476.4958124171,3223.963394225921
3225,829.5524909254,267653396476.5524909254,3224.184175732238
3226,829.8297838812,267653396476.8297838812,3225.2643233633053
3227,830.1920815091,267653396477.1920815091,3226.675592262612
3228,830.4338321557,267653396477.4338321557,3227.6172908624935
3229,830.8166228726,267653396477.8166228726,3229.1083871107235
3230,831.0289655021,267653396478.0289655021,3229.9355317728273
3231,831.1833036335,267653396478.1833036335,3230.536729760472
3232,831.3810292450,267653396478.3810292450,3231.3069363106056
3233,831.7090505684,267653396478.7090505684,3232.5846876850965
3234,831.8867693739,267653396478.8867693739,3233.276961119173
3235,832.2526638474,267653396479.2526638474,3234.70224091985
3236,832.5417424724,267653396479.5417424724,3235.8282976243377
3237,832.7339783939,267653396479.7339783939,3236.577120019105
3238,833.0071968284,267653396480.0071968284,3237.641396044213
3239,833.2240753158,267653396480.2240753158,3238.4862093706774
3240,833.5383820371,267653396480.5383820371,3239.710537841126
3241,833.6639006987,267653396480.6639006987,3240.1994744770777
3242,834.1270281244,267653396481.1270281244,3242.003508735031
3243,834.2954711592,267653396481.2954711592,3242.659649979168
3244,834.4302840548,267653396481.4302840548,3243.18479072571
3245,834.8113384951,267653396481.8113384951,3244.6691236032275
3246,834.9490834885,267653396481.9490834885,3245.2056858389437
3247,835.2639192332,267653396482.2639192332,3246.432075030231
3248,835.4825844580,267653396482.4825844580,3247.2838482888887
3249,835.6659547831,267653396482.6659547831,3247.998136258064
3250,835.9762680208,267653396482.9762680208,3249.206908791155
3251,836.1745070177,267653396483.1745070177,3249.979115146953
3252,836.5189975313,267653396483.5189975313,3251.3210194557623
3253,836.8360162394,267653396483.8360162394,3252.555912010355
3254,837.2125068990,267653396484.2125068990,3254.022467454986
3255,837.3928904051,267653396484.3928904051,3254.7251207778427
3256,837.6855148007,267653396484.6855148007,3255.86498942971
3257,838.0207030221,267653396485.0207030221,3257.170658238579
3258,838.4140332850,267653396485.4140332850,3258.7028094988705
3259,838.5678530003,267653396485.5678530003,3259.301988084614
3260,838.7622866526,267653396485.7622866526,3260.059371366587
3261,839.0212914937,267653396486.0212914937,3261.068280751762
3262,839.1674028895,267653396486.1674028895,3261.6374328875963
3263,839.4076243921,267653396486.4076243921,3262.5731749666425
3264,839.5671471506,267653396486.5671471506,3263.19456878892
3265,839.8956874643,267653396486.8956874643,3264.474341802013
3266,840.1687346555,267653396487.1687346555,3265.53795077792
3267,840.5260514332,267653396487.5260514332,3266.9298176209136
3268,840.6261611967,267653396487.6261611967,3267.31977820819
3269,840.8962599639,267653396487.8962599639,3268.3719020989824
3270,841.2534852099,267653396488.2534852099,3269.763412395779
3271,841.4582428626,267653396488.4582428626,3270.5610110685225
3272,841.7554790871,267653396488.7554790871,3271.7188443168834
3273,841.9125316269,267653396488.9125316269,3272.3306158216046
3274,842.1888360466,267653396489.1888360466,3273.4069127781277
3275,842.4357099919,267653396489.4357099919,3274.3685683182734
3276,842.7251383005,267653396489.7251383005,3275.4959871558585
3277,842.8948970257,267653396489.8948970257,3276.1572534485745
3278,843.1103305996,267653396490.1103305996,3276.9964383598153
3279,843.4310009046,267653396490.4310009046,3278.2455550901727
3280,843.8042038112,267653396490.8042038112,3279.6993036511813
3281,844.0434046463,267653396491.0434046463,3280.631069893269
3282,844.2343282468,267653396491.2343282468,3281.374780364385
3283,844.4866058765,267653396491.4866058765,3282.3574850396844
3284,844.8360613682,267653396491.8360613682,3283.71872957774
3285,845.2013324415,267653396492.2013324415,3285.14158102878
3286,845.3542671870,267653396492.3542671870,3285.7373123649163
3287,845.5195371270,267653396492.5195371270,3286.381093356983
3288,845.7785158576,267653396492.7785158576,3287.389901033139
3289,846.2792741141,267653396493.2792741141,3289.340519803589
3290,846.3969680611,267653396493.3969680611,3289.798976592282
3291,846.6345954864,267653396493.6345954864,3290.724613883624
3292,846.8984390820,267653396493.8984390820,3291.7523718154403
3293,847.1017506463,267653396494.1017506463,3292.544337496336
3294,847.3412713862,267653396494.3412713862,3293.4773498732593
3295,847.6573671461,267653396494.6573671461,3294.708647239838
3296,847.9284811006,267653396494.9284811006,3295.764725620402
3297,848.1269367921,267653396495.1269367921,3296.537776073226
3298,848.3660294467,267653396495.3660294467,3297.4691209165426
3299,848.5272494353,267653396495.5272494353,3298.0971260105234
3300,849.1222229823,267653396496.1222229823,3300.4147444494315
3301,849.2383698049,267653396496.2383698049,3300.8671746776927
3302,849.3851327885,267653396496.3851327885,3301.438864963178
3303,849.8481962260,267653396496.8481962260,3303.242649965966
3304,849.9016091377,267653396496.9016091377,3303.4507108951548
3305,850.2804260005,267653396497.2804260005,3304.926327669416
3306,850.5552769997,267653396497.5552769997,3305.996963073141
3307,850.7862111265,267653396497.7862111265,3306.896527756552
3308,850.9322225985,267653396497.9322225985,3307.46529065619
3309,851.2041703650,267653396498.2041703650,3308.524617009838
3310,851.3401753651,267653396498.3401753651,3309.054401397068
3311,851.7454575734,267653396498.7454575734,3310.6331094314905
3312,851.8687136279,267653396498.8687136279,3311.113232465627
3313,852.1894421743,267653396499.1894421743,3312.3625760654713
3314,852.3984199413,267653396499.3984199413,3313.1766134769887
3315,852.5986525846,267653396499.5986525846,3313.956585743863
3316,852.9482580678,267653396499.9482580678,3315.318414548343
3317,853.2353674644,267653396500.2353674644,3316.436800457934
3318,853.4193170214,267653396500.4193170214,3317.1533447266365
3319,853.7563123856,267653396500.7563123856,3318.466052953473
3320,853.9231392239,267653396500.9231392239,3319.115898578541
3321,854.2164572697,267653396501.2164572697,3320.258469226999
3322,854.7467032237,267653396501.7467032237,3322.3239523167
3323,854.8438077246,267653396501.8438077246,3322.7022064137464
3324,855.2592773092,267653396502.2592773092,3324.320597642954
3325,855.5162355738,267653396502.5162355738,3325.321534936839
3326,855.5976788821,267653396502.5976788821,3325.6387835170385
3327,855.8124387147,267653396502.8124387147,3326.4753439834335
3328,856.0378298968,267653396503.0378298968,3327.3533170668366
3329,856.3522343988,267653396503.3522343988,3328.5780264254054
3330,856.6530453114,267653396503.6530453114,3329.749784264359
3331,857.1042317182,267653396504.1042317182,3331.507304310516
3332,857.3327831340,267653396504.3327831340,3332.397587547759
3333,857.4845058460,267653396504.4845058460,3332.9885976131745
3334,857.7900643398,267653396504.7900643398,3334.178848848658
3335,857.8467745915,267653396504.8467745915,3334.3997540060013
3336,858.1135666795,267653396505.1135666795,3335.4389972893746
3337,858.4087707808,267653396505.4087707808,3336.588914746823
3338,858.6173193802,267653396505.6173193802,3337.4012804088184
3339,858.8050378511,267653396505.8050378511,3338.1325058417406
3340,859.0920193207,267653396506.0920193207,3339.250393433423
3341,859.2786152260,267653396506.2786152260,3339.9772461026373
3342,859.5796803628,267653396506.5796803628,3341.149994228801
3343,859.8771768940,267653396506.8771768940,3342.3088414577205
3344,860.3146738023,267653396507.3146738023,3344.013036386648
3345,860.5342731837,267653396507.5342731837,3344.868448493745
3346,860.7702442560,267653396507.7702442560,3345.78763374319
3347,860.9491908363,267653396507.9491908363,3346.484689765554
3348,861.1699848149,267653396508.1699848149,3347.3447552232274
3349,861.4245072052,267653396508.4245072052,3348.3362039823355
3350,861.7985743109,267653396508.7985743109,3349.7933188842203
3351,862.1116691817,267653396509.1116691817,3351.0129267967973
3352,862.2244132810,267653396509.2244132810,3351.4521022941512
3353,862.5224586396,267653396509.5224586396,3352.6130873870293
3354,862.6969895235,267653396509.6969895235,3353.2929428137554
3355,862.9083291382,267653396509.9083291382,3354.116180402
3356,863.0634296720,267653396510.0634296720,3354.7203481987576
3357,863.6189972042,267653396510.6189972042,3356.884467197292
3358,863.8332890263,267653396510.8332890263,3357.719204608243
3359,864.0120185670,267653396511.0120185670,3358.4154151896946
3360,864.3232851540,267653396511.3232851540,3359.627901333131
3361,864.5860013582,267653396511.5860013582,3360.651267703158
3362,864.9840473668,267653396511.9840473668,3362.2017883502
3363,865.1862078922,267653396512.1862078922,3362.989270354484
3364,865.3296057812,267653396512.3296057812,3363.547852485275
3365,865.6023490354,267653396512.6023490354,3364.6102775262043
3366,865.8357672905,267653396512.8357672905,3365.5195187096597
3367,866.1693203596,267653396513.1693203596,3366.818818060363
3368,866.4421989446,267653396513.4421989446,3367.8817702594474
3369,866.7464971167,267653396513.7464971167,3369.067112125725
3370,866.9701380806,267653396513.9701380806,3369.93826753128
3371,867.2148345665,267653396514.2148345665,3370.8914411480214
3372,867.4564986189,267653396514.4564986189,3371.8328024349044
3373,867.5640939522,267653396514.5640939522,3372.251921788453
3374,867.9833330753,267653396514.9833330753,3373.8849966149055
3375,868.2106038549,267653396515.2106038549,3374.770291351257
3376,868.4974661528,267653396515.4974661528,3375.887714729817
3377,868.6705893657,267653396515.6705893657,3376.562086813155
3378,868.8260067080,267653396515.8260067080,3377.167488683638
3379,869.0946012845,267653396516.0946012845,3378.213753254942
3380,869.4655643319,267653396516.4655643319,3379.6587768247214
3381,869.6944899038,267653396516.6944899038,3380.5505175235303
3382,869.8069643129,267653396516.8069643129,3380.9886424884985
3383,870.1865116141,267653396517.1865116141,3382.4671045615387
3384,870.5454800364,267653396517.5454800364,3383.865405105665
3385,870.6500003682,267653396517.6500003682,3384.2725463129386
3386,870.9607585481,267653396517.9607585481,3385.483052042835
3387,871.1545476788,267653396518.1545476788,3386.2379247003446
3388,871.2671321308,267653396518.2671321308,3386.6764783187464
3389,871.4356302992,267653396518.4356302992,3387.3328343264657
3390,871.8735697730,267653396518.8735697730,3389.0387531941633
3391,872.4037351935,267653396519.4037351935,3391.103922579293
3392,872.6913797291,267653396519.6913797291,3392.2243930320074
3393,873.0211126373,267653396520.0211126373,3393.508811594505
3394,873.0878656115,267653396520.0878656115,3393.7688364723144
3395,873.4601622064,267653396520.4601622064,3395.219054649974
3396,873.6862842234,267653396520.6862842234,3396.099874576653
3397,873.7510943644,267653396520.7510943644,3396.352331477582
3398,874.2277197335,267653396521.2277197335,3398.208944682407
3399,874.4150827083,267653396521.4150827083,3398.9387853406283
3400,874.5798226074,267653396521.5798226074,3399.580501648361
3401,874.8971863181,267653396521.8971863181,3400.8167381020157
3402,875.0614585940,267653396522.0614585940,3401.456632862965
3403,875.3631909927,267653396522.3631909927,3402.6319801945765
3404,875.5503794525,267653396522.5503794525,3403.3611410592443
3405,875.7775907695,267653396522.7775907695,3404.246204169134
3406,876.0841724836,267653396523.0841724836,3405.4404411855794
3407,876.3845945862,267653396523.3845945862,3406.610684481193
3408,876.5815413030,267653396523.5815413030,3407.377856979267
3409,877.0193094460,267653396524.0193094460,3409.0831084569227
3410,877.2571198881,267653396524.2571198881,3410.0094586591413
3411,877.5017961360,267653396524.5017961360,3410.962553442191
3412,877.6048189754,267653396524.6048189754,3411.3638614220617
3413,877.8488732436,267653396524.8488732436,3412.3145333887887
3414,878.2673222357,267653396525.2673222357,3413.9445303940806
3415,878.3910860245,267653396525.3910860245,3414.426631220982
3416,878.6195339474,267653396525.6195339474,3415.316511319207
3417,878.9551913050,267653396525.9551913050,3416.6240075685027
3418,879.1192671119,267653396526.1192671119,3417.263137017819
3419,879.4377669824,267653396526.4377669824,3418.5037991890804
3420,879.6086361441,267653396526.6086361441,3419.169390998658
3421,880.0842827981,267653396527.0842827981,3421.0221917849767
3422,880.2183413482,267653396527.2183413482,3421.5443941066987
3423,880.3722448777,267653396527.3722448777,3422.1438991764326
3424,880.6124534650,267653396527.6124534650,3423.079590946126
3425,881.0089685560,267653396528.0089685560,3424.624148163577
3426,881.3711852477,267653396528.3711852477,3426.0351017896687
3427,881.4187747628,267653396528.4187747628,3426.220478666088
3428,881.6245613134,267653396528.6245613134,3427.0220852359216
3429,882.0232587612,267653396529.0232587612,3428.575143453771
3430,882.2035978443,267653396529.2035978443,3429.2776237343787
3431,882.5216950739,267653396529.5216950739,3430.516717486374
3432,882.8785382677,267653396529.8785382677,3431.9067395636985
3433,883.1254124710,267653396530.1254124710,3432.8683961088454
3434,883.3265399026,267653396530.3265399026,3433.65185387163
3435,883.7193581850,267653396530.7193581850,3435.1820107988174
3436,883.8973197816,267653396530.8973197816,3435.875229984409
3437,884.3642998427,267653396531.3642998427,3437.694271529484
3438,884.5064403067,267653396531.5064403067,3438.2479555746727
3439,884.5399869004,267653396531.5399869004,3438.3786306349575
3440,884.8494520602,267653396531.8494520602,3439.584099624583
3441,885.1262280045,267653396532.1262280045,3440.662233325138
3442,885.4035979850,267653396532.4035979850,3441.7426809928556
3443,885.7054999795,267653396532.7054999795,3442.9186889561142
3444,885.9209847432,267653396532.9209847432,3443.758073268536
3445,886.0913800892,267653396533.0913800892,3444.4218194094983
3446,886.5089464584,267653396533.5089464584,3446.0483783071354
3447,886.6279050999,267653396533.6279050999,3446.5117614985384
3448,886.8505925306,267653396533.8505925306,3447.3792025774046
3449,886.9419236530,267653396533.9419236530,3447.7349674586985
3450,887.3104566023,267653396534.3104566023,3449.170524993911
3451,887.7262181286,267653396534.7262181286,3450.7900534324535
3452,887.7643107713,267653396534.7643107713,3450.938436854799
3453,888.0662582122,267653396535.0662582122,3452.1146218467934
3454,888.3310838877,267653396535.3310838877,3453.1462053041314
3455,888.5772586340,267653396535.5772586340,3454.1051372332877
3456,889.0832015133,267653396536.0832015133,3456.0759518216328
3457,889.2826289329,267653396536.2826289329,3456.852787476297
3458,889.5232409663,267653396536.5232409663,3457.7900508017783
3459,889.7149853367,267653396536.7149853367,3458.5369584426967
3460,889.9319195089,267653396536.9319195089,3459.381988679853
3461,890.1345947351,267653396537.1345947351,3460.1714756137217
3462,890.5775764084,267653396537.5775764084,3461.8970355135216
3463,890.6816136136,267653396537.6816136136,3462.30229478315
3464,891.1179184548,267653396538.1179184548,3464.0018462170838
3465,891.3181952111,267653396538.3181952111,3464.781990318664
3466,891.4427895289,267653396538.4427895289,3465.267326330281
3467,891.8006627443,267653396538.8006627443,3466.661360681875
3468,892.2031786513,267653396539.2031786513,3468.2292930592503
3469,892.4169224771,267653396539.4169224771,3469.061895843656
3470,892.6390130162,267653396539.6390130162,3469.9270118326344
3471,892.9029584181,267653396539.9029584181,3470.955166333615
