zero_index,gamma,x_unfolded,unfolded_spacing_from_previous
8982,9003.873677515272,8982.318900896731,1.4457009020934493
8983,9004.052178244037,8982.525366512766,0.20646561603462033
8984,9004.805111170263,8983.39626417165,0.8708976588841324
8985,9005.606797077064,8984.323564131377,0.9272999597269518
8986,9006.56563058918,8985.432649656947,1.1090855255697534
8987,9007.260756057402,8986.236713475828,0.8040638188813318
8988,9008.304703037775,8987.444281294178,1.2075678183500713
8989,9009.07007528533,8988.329624787073,0.8853434928951174
8990,9010.088962863381,8989.508237913456,1.178613126383425
8991,9011.033504193105,8990.600866307785,1.0926283943281305
8992,9012.04228401698,8991.767822036303,1.1669557285185874
8993,9012.644453437733,8992.46441972748,0.6965976911760663
8994,9013.551021066802,8993.513161439914,1.0487417124350031
8995,9014.56522967923,8994.686442323413,1.1732808834985917
8996,9015.596687046413,8995.879695947347,1.1932536239346518
8997,9015.977933055114,8996.320749644332,0.4410536969844543
8998,9016.814019972604,8997.288006067613,0.9672564232805598
8999,9017.345160193772,8997.902480637591,0.6144745699784835
9000,9018.42447561036,8999.15115282858,1.2486721909881453
9001,9020.072493601838,9001.057803108944,1.9066502803652838
9002,9020.646017117475,9001.72134398218,0.663540873236343
9003,9021.257036937264,9002.42827277526,0.7069287930789869
9004,9022.745934352795,9004.150903155005,1.7226303797451692
9005,9022.965488033278,9004.404926542966,0.25402338796084223
9006,9023.565193774033,9005.098789816175,0.69386327320899
9007,9024.667245992581,9006.373887628404,1.2750978122294327
9008,9025.628559533674,9007.486165293602,1.1122776651973254
9009,9026.521713970003,9008.51959479112,1.0334294975182274
9010,9027.231504803192,9009.340872403389,0.8212776122691139
9011,9028.106836457531,9010.353704549114,1.0128321457250422
9012,9028.987081386136,9011.372235386527,1.0185308374129818
9013,9030.147631956572,9012.715128574975,1.3428931884482154
9014,9031.032976776789,9013.739592380214,1.0244638052390656
9015,9032.149738849157,9015.031856974301,1.2922645940871007
9016,9032.444258621346,9015.372665077537,0.3408081032357586
9017,9033.515720830412,9016.612537015648,1.2398719381108094
9018,9033.854034846005,9017.004030576985,0.3914935613374837
9019,9035.168949367602,9018.525655527028,1.5216249500426784
9020,9035.749059047583,9019.196970719058,0.6713151920303062
9021,9036.429306613503,9019.984175141453,0.787204422395007
9022,9038.302210472739,9022.151601999776,2.1674268583228695
9023,9038.744798376165,9022.663797969812,0.5121959700354637
9024,9039.773178757525,9023.853930319066,1.1901323492547817
9025,9040.140208823976,9024.278694345841,0.4247640267749375
9026,9040.975491231653,9025.245375814202,0.966681468360548
9027,9042.313865996188,9026.794317176598,1.5489413623963628
9028,9043.01942131907,9027.610890260767,0.8165730841683398
9029,9043.610772971062,9028.295296696884,0.6844064361175697
9030,9044.618071147821,9029.461116953016,1.165820256132065
9031,9045.10859088237,9030.028837978703,0.5677210256872058
