dataset,role,location_id,m,lambda,n_pos_res,n_neg_res,n_unres,p_pos_res,p_neg_res,p_unres,H_norm2_from_spectrum,epsilon_screen,min_abs_H_eigenvalue,trace_formula,trace_spectrum,trace_abs_error,frobH2_formula,frobH2_spectrum,frobH2_abs_error,npos_lower_bound_raw,b_pos_normalized,bound_slack_fraction
near_1e12,secondary_control,9,512,0.1,512,0,0,1.0,0.0,0.0,0.9999621561689224,1e-10,0.6788087546597221,460.8,460.79999999999995,5.684341886080802e-14,419.5470221822611,419.5470221822611,0.0,506.1092768470562,0.9884946813419067,0.011505318658093344
near_1e12,secondary_control,9,512,0.15,512,0,0,1.0,0.0,0.0,0.9999432342533835,1e-10,0.5182131319895832,435.2,435.20000000000005,5.684341886080802e-14,380.7807999100874,380.78079991008747,5.684341886080802e-14,497.39650750437573,0.9714775537194839,0.028522446280516145
near_1e12,secondary_control,9,512,0.2,512,0,0,1.0,0.0,0.0,0.9999243123378446,1e-10,0.35761750931944425,409.6,409.6,0.0,346.9880887290443,346.9880887290443,0.0,483.50985365094124,0.9443551829119946,0.055644817088005394
near_1e12,secondary_control,9,512,0.25,512,0,0,1.0,0.0,0.0,0.9999053904223059,1e-10,0.1970218866493053,384.0,384.00000000000006,5.684341886080802e-14,318.16888863913175,318.16888863913175,0.0,463.4519755551747,0.9051796397562006,0.09482036024379936
near_1e12,secondary_control,9,512,0.3,512,0,0,1.0,0.0,0.0,0.999886468506767,1e-10,0.03642626397916637,358.4,358.40000000000003,5.684341886080802e-14,294.3231996403497,294.3231996403497,0.0,436.42689450563546,0.8523962783313193,0.14760372166868074
near_1e12,secondary_control,9,512,0.35,500,12,0,0.9765625,0.0234375,0.0,0.9998675465912281,1e-10,0.003354396115024638,332.8,332.80000000000007,5.684341886080802e-14,275.45102173269817,275.4510217326982,5.684341886080802e-14,402.0890512705346,0.7853301782627629,0.19123232173723714
near_1e12,secondary_control,9,512,0.4,454,58,0,0.88671875,0.11328125,0.0,0.9998486246756894,1e-10,0.0030834356364803917,307.2,307.20000000000005,5.684341886080802e-14,261.55235491617725,261.55235491617725,0.0,360.8143387974635,0.7047155054637959,0.1820032445362041
near_1e12,secondary_control,9,512,0.45,423,89,0,0.826171875,0.173828125,0.0,0.9998297027601505,1e-10,0.0011373840562759474,281.6,281.6,0.0,252.6271991907868,252.6271991907868,0.0,313.8955751954202,0.613077295303555,0.21309457969644496
near_1e12,secondary_control,9,512,0.5,397,115,0,0.775390625,0.224609375,0.0,0.9998107808446117,1e-10,0.00564559694868394,256.0,256.00000000000006,5.684341886080802e-14,248.6755545565269,248.6755545565269,0.0,263.5401783535699,0.5147269108468162,0.2606637141531838
near_1e12,secondary_control,9,512,0.55,385,127,0,0.751953125,0.248046875,0.0,0.9997918589290729,1e-10,0.0012461412335862398,230.39999999999998,230.40000000000003,5.684341886080802e-14,249.69742101339756,249.69742101339753,2.842170943040401e-14,212.59394584276362,0.4152225504741477,0.3367305745258523
near_1e12,secondary_control,9,512,0.6,369,143,0,0.720703125,0.279296875,0.0,0.999772937013534,1e-10,0.001974551311107575,204.8,204.80000000000007,5.684341886080802e-14,255.69279856139872,255.69279856139872,0.0,164.0368451359742,0.3203844631561996,0.4003186618438004
near_1e12,secondary_control,9,512,0.65,354,158,0,0.69140625,0.30859375,0.0,1.087743094711806,1.0877430947118061e-10,0.00703618293617625,179.2,179.20000000000007,8.526512829121202e-14,266.6616872005305,266.6616872005304,5.684341886080802e-14,120.42464868922539,0.23520439197114335,0.45620185802885665
near_1e12,secondary_control,9,512,0.7,346,166,0,0.67578125,0.32421875,0.0,1.248338717381945,1.248338717381945e-10,0.0022046706924985227,153.60000000000002,153.60000000000008,5.684341886080802e-14,282.6040869307927,282.6040869307927,0.0,83.48414297977835,0.1630549667573796,0.5127262832426204
near_1e12,secondary_control,9,512,0.75,335,177,0,0.654296875,0.345703125,0.0,1.4089343400520842,1.4089343400520842e-10,0.0007894629927143182,128.0,128.0000000000001,1.1368683772161603e-13,303.51999775218553,303.5199977521854,1.1368683772161603e-13,53.97996877087821,0.1054296265056215,0.5488672484943785
near_1e12,secondary_control,9,512,0.8,327,185,0,0.638671875,0.361328125,0.0,1.569529962722223,1.569529962722223e-10,0.0021098984085961003,102.39999999999998,102.40000000000006,8.526512829121202e-14,329.40941966470893,329.4094196647088,1.1368683772161603e-13,31.83199803658614,0.0621718711652073,0.5765000038347927
near_1e12,secondary_control,9,512,0.85,322,190,0,0.62890625,0.37109375,0.0,1.7301255853923618,1.730125585392362e-10,0.0055564924823263695,76.80000000000001,76.80000000000013,1.1368683772161603e-13,360.2723526683626,360.2723526683626,0.0,16.371614297668412,0.03197580917513362,0.5969304408248663
near_1e12,secondary_control,9,512,0.9,312,200,0,0.609375,0.390625,0.0,1.890721208062501,1.890721208062501e-10,0.00736306877817583,51.19999999999999,51.200000000000074,8.526512829121202e-14,396.1087967631472,396.1087967631471,1.1368683772161603e-13,6.617979760665315,0.012925741720049443,0.5964492582799505
near_1e12,secondary_control,9,512,0.95,306,206,0,0.59765625,0.40234375,0.0,2.0513168307326395,2.0513168307326394e-10,0.006868660599493204,25.600000000000023,25.600000000000108,8.526512829121202e-14,436.9187519490621,436.9187519490619,1.7053025658242404e-13,1.4999585096233312,0.0029296064641080688,0.5947266435358919
near_1e12,secondary_control,10,128,0.1,128,0,0,1.0,0.0,0.0,0.9998579420875372,1e-10,0.7053283971756555,115.2,115.19999999999999,1.4210854715202004e-14,104.88472191878324,104.88472191878324,0.0,126.52977247035406,0.9885138474246411,0.011486152575358899
near_1e12,secondary_control,10,128,0.15,128,0,0,1.0,0.0,0.0,0.9997869131313057,1e-10,0.5579925957634834,108.8,108.79999999999998,1.4210854715202004e-14,95.19062431726228,95.19062431726228,0.0,124.35510413868928,0.97152425108351,0.028475748916489962
near_1e12,secondary_control,10,128,0.2,128,0,0,1.0,0.0,0.0,0.9997158841750743,1e-10,0.4106567943513111,102.4,102.4,0.0,86.73888767513296,86.73888767513294,1.4210854715202004e-14,120.88879948833087,0.944443746002585,0.05555625399741504
near_1e12,secondary_control,10,128,0.25,128,0,0,1.0,0.0,0.0,0.9996448552188428,1e-10,0.2633209929391389,96.0,95.99999999999999,1.4210854715202004e-14,79.52951199239524,79.52951199239524,0.0,115.88151076396962,0.9053243028435126,0.09467569715648738
near_1e12,secondary_control,10,128,0.3,128,0,0,1.0,0.0,0.0,0.9995738262626115,1e-10,0.11598519152696674,89.6,89.6,0.0,73.56249726904915,73.56249726904915,0.0,109.13386981191822,0.8526083579056111,0.14739164209438893
near_1e12,secondary_control,10,128,0.35,125,3,0,0.9765625,0.0234375,0.0,0.99950279730638,1e-10,0.002636976801706381,83.2,83.2,0.0,68.83784350509467,68.83784350509467,0.0,100.55864111268518,0.785614383692853,0.19094811630714703
near_1e12,secondary_control,10,128,0.4,112,16,0,0.875,0.125,0.0,0.9994317683501486,1e-10,0.0036111502268521,76.8,76.80000000000001,1.4210854715202004e-14,65.35555070053181,65.35555070053181,0.0,90.24849361344307,0.705066356355024,0.16993364364497598
near_1e12,secondary_control,10,128,0.45,105,23,0,0.8203125,0.1796875,0.0,0.9993607393939172,1e-10,0.001754015441963741,70.4,70.39999999999999,1.4210854715202004e-14,63.115618855360566,63.11561885536056,7.105427357601002e-15,78.52509552917205,0.6134773088216566,0.20683519117834337
near_1e12,secondary_control,10,128,0.5,102,26,0,0.796875,0.203125,0.0,0.9992897104376858,1e-10,0.0026025578276965833,64.0,64.0,0.0,62.11804796958094,62.118047969580935,7.105427357601002e-15,65.93896836561576,0.5151481903563732,0.28172680964362684
near_1e12,secondary_control,10,128,0.55,96,32,0,0.75,0.25,0.0,0.9992186814814543,1e-10,0.010631733204705007,57.599999999999994,57.59999999999999,7.105427357601002e-15,62.36283804319294,62.36283804319294,0.0,53.20091426407014,0.415632142688048,0.334367857311952
near_1e12,secondary_control,10,128,0.6,94,34,0,0.734375,0.265625,0.0,0.9991476525252229,1e-10,0.0008328210394843438,51.2,51.2,0.0,63.849989076196564,63.84998907619655,1.4210854715202004e-14,41.056232552705005,0.32075181681800785,0.41362318318199215
near_1e12,secondary_control,10,128,0.65,90,38,0,0.703125,0.296875,0.0,0.9990766235689915,1e-10,0.010297625343721473,44.8,44.8,0.0,66.5795010685918,66.57950106859178,1.4210854715202004e-14,30.145014122774803,0.23550792283417815,0.46761707716582185
near_1e12,secondary_control,10,128,0.7,87,41,0,0.6796875,0.3203125,0.0,1.0627012197704109,1.0627012197704109e-10,0.012162474729258577,38.400000000000006,38.400000000000006,0.0,70.55137402037865,70.55137402037865,0.0,20.900514277355907,0.16328526779184302,0.516402232208157
near_1e12,secondary_control,10,128,0.75,84,44,0,0.65625,0.34375,0.0,1.2100370211825835,1.2100370211825834e-10,0.005182254675511366,32.0,31.999999999999996,3.552713678800501e-15,75.76560793155713,75.76560793155713,0.0,13.515367037311051,0.10558880497899259,0.5506611950210074
near_1e12,secondary_control,10,128,0.8,82,46,0,0.640625,0.359375,0.0,1.3573728225947557,1.3573728225947558e-10,0.025285391567508864,25.599999999999994,25.599999999999987,7.105427357601002e-15,82.22220280212724,82.22220280212721,2.842170943040401e-14,7.970596477172517,0.06227028497791029,0.5783547150220897
near_1e12,secondary_control,10,128,0.85,81,47,0,0.6328125,0.3671875,0.0,1.5047086240069278,1.504708624006928e-10,0.017154103572889712,19.200000000000003,19.199999999999996,7.105427357601002e-15,89.92115863208892,89.92115863208892,0.0,4.099591304292298,0.03202805706478358,0.6007844429352164
near_1e12,secondary_control,10,128,0.9,80,48,0,0.625,0.375,0.0,1.6520444254191,1.6520444254191e-10,0.005991453603834351,12.799999999999997,12.799999999999992,5.329070518200751e-15,98.86247542144227,98.86247542144224,2.842170943040401e-14,1.657251644788015,0.012947278474906367,0.6120527215250936
near_1e12,secondary_control,10,128,0.95,77,51,0,0.6015625,0.3984375,0.0,1.7993802268312722,1.7993802268312722e-10,0.0055198742428597125,6.400000000000006,6.4,5.329070518200751e-15,109.04615317018721,109.04615317018718,2.842170943040401e-14,0.3756207698227944,0.0029345372642405813,0.5986279627357595
near_1e12,secondary_control,10,256,0.1,256,0,0,1.0,0.0,0.0,0.9998579420875372,1e-10,0.6758675894238833,230.4,230.4,0.0,209.72015988410587,209.72015988410587,0.0,253.1190135909443,0.9887461468396261,0.011253853160373861
near_1e12,secondary_control,10,256,0.15,256,0,0,1.0,0.0,0.0,0.9997869131313057,1e-10,0.513801384135825,217.6,217.60000000000002,2.842170943040401e-14,190.2703597392382,190.27035973923822,2.842170943040401e-14,248.85515571049487,0.9720904519941206,0.027909548005879414
near_1e12,secondary_control,10,256,0.2,256,0,0,1.0,0.0,0.0,0.9997158841750743,1e-10,0.3517351788477665,204.8,204.8,0.0,173.28063953642345,173.28063953642345,0.0,242.05266157956217,0.9455182092951647,0.054481790704835276
near_1e12,secondary_control,10,256,0.25,256,0,0,1.0,0.0,0.0,0.9996448552188428,1e-10,0.18966897355970824,192.0,192.0,0.0,158.75099927566166,158.75099927566166,0.0,232.21271153063964,0.9070809044165611,0.09291909558343892
near_1e12,secondary_control,10,256,0.3,256,0,0,1.0,0.0,0.0,0.9995738262626115,1e-10,0.02760276827164998,179.2,179.2,0.0,146.6814389569528,146.6814389569528,0.0,218.92776774179467,0.8551865927413854,0.14481340725861458
near_1e12,secondary_control,10,256,0.35,250,6,0,0.9765625,0.0234375,0.0,0.99950279730638,1e-10,0.0002070287960769246,166.4,166.40000000000003,2.842170943040401e-14,137.07195858029687,137.07195858029684,2.842170943040401e-14,202.0030959416093,0.7890745935219113,0.18748790647808866
near_1e12,secondary_control,10,256,0.4,228,28,0,0.890625,0.109375,0.0,0.9994317683501486,1e-10,0.0010372604972319621,153.6,153.60000000000002,2.842170943040401e-14,129.92255814569387,129.92255814569384,2.842170943040401e-14,181.59248352809593,0.7093456387816247,0.1812793612183753
near_1e12,secondary_control,10,256,0.45,212,44,0,0.828125,0.171875,0.0,0.9993607393939171,1e-10,0.0016322259358848568,140.8,140.8,0.0,125.23323765314379,125.23323765314376,2.842170943040401e-14,158.3017445808432,0.6183661897689188,0.20975881023108123
near_1e12,secondary_control,10,256,0.5,200,56,0,0.78125,0.21875,0.0,0.9992897104376858,1e-10,0.005493141483271957,128.0,128.00000000000003,2.842170943040401e-14,123.00399710264665,123.00399710264662,2.842170943040401e-14,133.19892349780778,0.5203082949133117,0.26094170508668835
near_1e12,secondary_control,10,256,0.55,193,63,0,0.75390625,0.24609375,0.0,0.9992186814814543,1e-10,0.010631732469324917,115.19999999999999,115.20000000000002,2.842170943040401e-14,123.23483649420245,123.23483649420241,4.263256414560601e-14,107.68902996535667,0.4206602733021745,0.3332459766978255
near_1e12,secondary_control,10,256,0.6,185,71,0,0.72265625,0.27734375,0.0,0.9991476525252229,1e-10,0.0008328253039024958,102.4,102.40000000000002,1.4210854715202004e-14,125.92575582781117,125.92575582781112,5.684341886080802e-14,83.2693830667815,0.32527102760461524,0.39738522239538476
near_1e12,secondary_control,10,256,0.65,178,78,0,0.6953125,0.3046875,0.0,1.1068606687447589,1.1068606687447589e-10,0.004865239707391389,89.6,89.60000000000001,1.4210854715202004e-14,131.07675510347286,131.07675510347278,8.526512829121202e-14,61.24777801878385,0.2392491328858744,0.4560633671141256
near_1e12,secondary_control,10,256,0.7,173,83,0,0.67578125,0.32421875,0.0,1.2689268740328168,1.268926874032817e-10,0.000514956491264984,76.80000000000001,76.80000000000004,2.842170943040401e-14,138.68783432118744,138.68783432118732,1.1368683772161603e-13,42.52889252232647,0.16612848641533778,0.5096527635846622
near_1e12,secondary_control,10,256,0.75,166,90,0,0.6484375,0.3515625,0.0,1.4309930793208752,1.4309930793208753e-10,0.005182234482788095,64.0,64.00000000000004,4.263256414560601e-14,148.75899348095498,148.75899348095487,1.1368683772161603e-13,27.5344697093853,0.10755652230228632,0.5408809776977137
near_1e12,secondary_control,10,256,0.8,163,93,0,0.63671875,0.36328125,0.0,1.593059284608934,1.593059284608934e-10,0.024603341826343494,51.19999999999999,51.20000000000003,4.263256414560601e-14,161.29023258277545,161.2902325827753,1.4210854715202004e-13,16.25293706892421,0.0634880354254852,0.5732307145745148
near_1e12,secondary_control,10,256,0.85,161,95,0,0.62890625,0.37109375,0.0,1.755125489896992,1.7551254898969919e-10,0.013190024550767232,38.400000000000006,38.400000000000034,2.842170943040401e-14,176.28155162664876,176.28155162664865,1.1368683772161603e-13,8.364800436536939,0.03267500170522242,0.5962312482947776
near_1e12,secondary_control,10,256,0.9,158,98,0,0.6171875,0.3828125,0.0,1.9171916951850503,1.9171916951850503e-10,0.008085437003924612,25.599999999999994,25.60000000000001,1.4210854715202004e-14,193.73295061257517,193.732950612575,1.7053025658242404e-13,3.382800901590462,0.013214066021837742,0.6039734339781623
near_1e12,secondary_control,10,256,0.95,153,103,0,0.59765625,0.40234375,0.0,2.0792579004731087,2.0792579004731087e-10,0.0055368994463042,12.800000000000011,12.800000000000054,4.263256414560601e-14,213.64442954055443,213.6444295405542,2.2737367544323206e-13,0.7668816844527174,0.0029956315798934274,0.5946606184201065
near_1e12,secondary_control,10,512,0.1,512,0,0,1.0,0.0,0.0,0.9998803263000123,1e-10,0.6758675894238828,460.8,460.8,0.0,419.49358448174183,419.49358448174183,0.0,506.17374819290427,0.9886206019392662,0.011379398060733847
near_1e12,secondary_control,10,512,0.15,512,0,0,1.0,0.0,0.0,0.9998204894500184,1e-10,0.5138013841358243,435.2,435.20000000000005,5.684341886080802e-14,380.66056508391904,380.6605650839191,5.684341886080802e-14,497.5536143552084,0.9717844030375165,0.028215596962483547
near_1e12,secondary_control,10,512,0.2,512,0,0,1.0,0.0,0.0,0.9997606526000247,1e-10,0.3517351788477656,409.6,409.6,0.0,346.7743379269672,346.77433792696723,5.684341886080802e-14,483.807887870105,0.9449372809962988,0.05506271900370119
near_1e12,secondary_control,10,512,0.25,512,0,0,1.0,0.0,0.0,0.9997008157500308,1e-10,0.18966897355970713,384.0,384.0,0.0,317.83490301088625,317.8349030108863,5.684341886080802e-14,463.93897776214163,0.9061308159416829,0.09386918405831712
near_1e12,secondary_control,10,512,0.3,512,0,0,1.0,0.0,0.0,0.999640978900037,1e-10,0.027602768271648648,358.4,358.4,0.0,293.8422603356762,293.84226033567626,5.684341886080802e-14,437.1412058063469,0.8537914175905212,0.14620858240947876
near_1e12,secondary_control,10,512,0.35,499,13,0,0.974609375,0.025390625,0.0,0.9995811420500431,1e-10,0.00020702879607736868,332.8,332.8,0.0,274.7964099013371,274.79640990133714,5.684341886080802e-14,403.0468958446939,0.7872009684466678,0.18740840655333224
near_1e12,secondary_control,10,512,0.4,453,59,0,0.884765625,0.115234375,0.0,0.9995213052000492,1e-10,0.0026435567307201424,307.2,307.2,0.0,260.69735170786885,260.6973517078689,5.684341886080802e-14,361.99769342402374,0.7070267449687964,0.17773888003120364
near_1e12,secondary_control,10,512,0.45,421,91,0,0.822265625,0.177734375,0.0,0.9994614683500554,1e-10,0.0016322259440628706,281.6,281.6,0.0,251.5450857552715,251.54508575527154,5.684341886080802e-14,315.2459121270597,0.6157146721231634,0.20655095287683656
near_1e12,secondary_control,10,512,0.5,401,111,0,0.783203125,0.216796875,0.0,0.9994016315000616,1e-10,0.0032414998491427927,256.0,256.00000000000006,5.684341886080802e-14,247.33961204354506,247.33961204354512,5.684341886080802e-14,264.96362413822396,0.5175070783949687,0.2656960466050313
near_1e12,secondary_control,10,512,0.55,382,130,0,0.74609375,0.25390625,0.0,0.9993417946500678,1e-10,0.0035924850196140667,230.39999999999998,230.40000000000003,5.684341886080802e-14,248.0809305726895,248.08093057268962,1.1368683772161603e-13,213.97920379231223,0.41792813240685983,0.32816561759314017
near_1e12,secondary_control,10,512,0.6,366,146,0,0.71484375,0.28515625,0.0,0.9992819578000739,1e-10,0.0008328253039220357,204.8,204.8,0.0,253.7690413427049,253.76904134270495,5.684341886080802e-14,165.28036587157067,0.32281321459291146,0.39203053540708854
near_1e12,secondary_control,10,512,0.65,355,157,0,0.693359375,0.306640625,0.0,1.1068606687447615,1.1068606687447616e-10,0.0001367349890177838,179.2,179.20000000000002,2.842170943040401e-14,264.40394435359116,264.4039443535912,5.684341886080802e-14,121.45295365584752,0.2372128001090772,0.4561465748909228
near_1e12,secondary_control,10,512,0.7,346,166,0,0.67578125,0.32421875,0.0,1.26892687403282,1.26892687403282e-10,0.0005149782342955822,153.60000000000002,153.60000000000005,2.842170943040401e-14,279.9856396053483,279.9856396053484,1.1368683772161603e-13,84.26489313257383,0.16457986939955827,0.5112013806004417
near_1e12,secondary_control,10,512,0.75,333,179,0,0.650390625,0.349609375,0.0,1.4309930793208787,1.4309930793208787e-10,0.005182234482603798,128.0,128.00000000000006,5.684341886080802e-14,300.51412709797637,300.5141270979765,1.1368683772161603e-13,54.51989947433765,0.10648417866081572,0.5439064463391843
near_1e12,secondary_control,10,512,0.8,326,186,0,0.63671875,0.36328125,0.0,1.5930592846089375,1.5930592846089376e-10,0.0163588929656191,102.39999999999998,102.39999999999999,1.4210854715202004e-14,325.98940683147543,325.98940683147543,0.0,32.165953188229665,0.06282412732076106,0.573894622679239
near_1e12,secondary_control,10,512,0.85,321,191,0,0.626953125,0.373046875,0.0,1.7551254898969955,1.7551254898969955e-10,0.011475926390902336,76.80000000000001,76.80000000000007,5.684341886080802e-14,356.41147880584515,356.4114788058454,2.2737367544323206e-13,16.548961946349273,0.032322191301463424,0.5946309336985366
near_1e12,secondary_control,10,512,0.9,314,198,0,0.61328125,0.38671875,0.0,1.9171916951850543,1.9171916951850544e-10,0.007367275724919464,51.19999999999999,51.200000000000074,8.526512829121202e-14,391.78034302108597,391.7803430210862,2.2737367544323206e-13,6.691096290808318,0.013068547442984996,0.600212702557015
near_1e12,secondary_control,10,512,0.95,306,206,0,0.59765625,0.40234375,0.0,2.0792579004731127,2.0792579004731128e-10,0.004192866151027985,25.600000000000023,25.60000000000005,2.842170943040401e-14,432.09599947719767,432.0959994771978,1.1368683772161603e-13,1.5166999944293293,0.002962304676619784,0.5946939453233803
near_1e12,secondary_control,11,128,0.1,128,0,0,1.0,0.0,0.0,0.9997985070159001,1e-10,0.7106413441732162,115.2,115.19999999999999,1.4210854715202004e-14,104.86514129375216,104.86514129375215,1.4210854715202004e-14,126.55339835784578,0.9886984246706702,0.01130157532932985
near_1e12,secondary_control,11,128,0.15,128,0,0,1.0,0.0,0.0,0.9996977605238502,1e-10,0.5659620162598243,108.8,108.80000000000001,1.4210854715202004e-14,95.14656791094235,95.14656791094235,0.0,124.41268518565903,0.9719741030129612,0.028025896987038834
near_1e12,secondary_control,11,128,0.2,128,0,0,1.0,0.0,0.0,0.9995970140318002,1e-10,0.42128268834643245,102.4,102.39999999999998,2.842170943040401e-14,86.66056517500863,86.66056517500861,1.4210854715202004e-14,120.99805694578957,0.945297319888981,0.054702680111018975
near_1e12,secondary_control,11,128,0.25,128,0,0,1.0,0.0,0.0,0.9994962675397503,1e-10,0.27660336043304057,96.0,96.0,0.0,79.40713308595099,79.40713308595099,0.0,116.06010243468329,0.9067195502709632,0.09328044972903682
near_1e12,secondary_control,11,128,0.3,128,0,0,1.0,0.0,0.0,0.9993955210477004,1e-10,0.13192403251964868,89.6,89.6,0.0,73.38627164376942,73.38627164376942,0.0,109.39593768941114,0.8546557631985245,0.14534423680147546
near_1e12,secondary_control,11,128,0.35,126,2,0,0.984375,0.015625,0.0,0.9992947745556504,1e-10,0.0002681940730003829,83.2,83.19999999999999,1.4210854715202004e-14,68.59798084846393,68.59798084846393,0.0,100.91025879160415,0.7883613968094074,0.19601360319059258
near_1e12,secondary_control,11,128,0.4,113,15,0,0.8828125,0.1171875,0.0,0.9991940280636005,1e-10,0.028778028048467075,76.8,76.80000000000001,1.4210854715202004e-14,65.04226070003452,65.04226070003452,0.0,90.68319484160965,0.7084624597000754,0.17435004029992462
near_1e12,secondary_control,11,128,0.45,107,21,0,0.8359375,0.1640625,0.0,0.9990932815715504,1e-10,0.0019974212210005504,70.4,70.39999999999998,2.842170943040401e-14,62.719111198481194,62.719111198481194,0.0,79.02152797280104,0.6173556872875081,0.21858181271249189
near_1e12,secondary_control,11,128,0.5,100,28,0,0.78125,0.21875,0.0,0.9989925350795005,1e-10,0.0171747919252786,64.0,63.999999999999986,1.4210854715202004e-14,61.62853234380394,61.62853234380394,0.0,66.46272179823875,0.5192400140487402,0.2620099859512598
near_1e12,secondary_control,11,128,0.55,96,32,0,0.75,0.25,0.0,0.9988917885874505,1e-10,0.00042896289899552187,57.599999999999994,57.59999999999998,1.4210854715202004e-14,61.77052413600276,61.77052413600277,7.105427357601002e-15,53.71105468840037,0.41961761475312787,0.33038238524687213
near_1e12,secondary_control,11,128,0.6,91,37,0,0.7109375,0.2890625,0.0,0.9987910420954006,1e-10,0.008711575687507356,51.2,51.19999999999999,1.4210854715202004e-14,63.14508657507767,63.145086575077684,1.4210854715202004e-14,41.51455231410895,0.32433243995397615,0.38660506004602385
near_1e12,secondary_control,11,128,0.65,88,40,0,0.6875,0.3125,0.0,0.9986902956033507,1e-10,0.017600251467490224,44.8,44.79999999999998,1.4210854715202004e-14,65.75221966102866,65.75221966102866,0.0,30.524292721171392,0.2384710368841515,0.4490289631158485
near_1e12,secondary_control,11,128,0.7,85,43,0,0.6640625,0.3359375,0.0,1.0255105907874862,1.0255105907874862e-10,0.007851562389288524,38.400000000000006,38.39999999999999,1.4210854715202004e-14,69.59192339385572,69.59192339385572,0.0,21.188665696947663,0.1655364507574036,0.49852604924259636
near_1e12,secondary_control,11,128,0.75,83,45,0,0.6484375,0.3515625,0.0,1.1701899187008782,1.1701899187008783e-10,0.0007790442954802579,32.0,31.999999999999993,7.105427357601002e-15,74.66419777355887,74.66419777355888,1.4210854715202004e-14,13.7147391994431,0.10714639999564922,0.5412911000043508
near_1e12,secondary_control,11,128,0.8,82,46,0,0.640625,0.359375,0.0,1.3148692466142702,1.3148692466142702e-10,0.030368953944900134,25.599999999999994,25.59999999999998,1.4210854715202004e-14,80.96904280013811,80.96904280013811,0.0,8.093957608189507,0.06323404381398053,0.5773909561860194
near_1e12,secondary_control,11,128,0.85,81,47,0,0.6328125,0.3671875,0.0,1.4595485745276622,1.4595485745276623e-10,0.018133251811269346,19.200000000000003,19.19999999999999,1.4210854715202004e-14,88.50645847359337,88.50645847359341,4.263256414560601e-14,4.165119770440107,0.032539998206563336,0.6002725017934367
near_1e12,secondary_control,11,128,0.9,79,49,0,0.6171875,0.3828125,0.0,1.6042279024410542,1.6042279024410541e-10,0.005618096729782751,12.799999999999997,12.799999999999983,1.4210854715202004e-14,97.27644479392478,97.2764447939248,1.4210854715202004e-14,1.6842720799170514,0.013158375624351964,0.604029124375648
near_1e12,secondary_control,11,128,0.95,77,51,0,0.6015625,0.3984375,0.0,1.7489072303544457,1.7489072303544457e-10,0.011795543339354064,6.400000000000006,6.399999999999986,1.9539925233402755e-14,107.27900176113224,107.27900176113226,2.842170943040401e-14,0.3818081761349881,0.0029828763760545943,0.5985796236239455
near_1e12,secondary_control,11,256,0.1,256,0,0,1.0,0.0,0.0,0.9998653880043289,1e-10,0.681649040826349,230.4,230.39999999999998,2.842170943040401e-14,209.74897815777032,209.7489781577703,2.842170943040401e-14,253.0842365299669,0.9886102989451832,0.011389701054816848
near_1e12,secondary_control,11,256,0.15,256,0,0,1.0,0.0,0.0,0.9997980820064933,1e-10,0.5224735612395236,217.6,217.6,0.0,190.33520085498319,190.3352008549832,2.842170943040401e-14,248.77037871768073,0.9717592918659403,0.028240708134059656
near_1e12,secondary_control,11,256,0.2,256,0,0,1.0,0.0,0.0,0.9997307760086578,1e-10,0.36329808165269806,204.8,204.8,0.0,173.39591263108122,173.39591263108122,0.0,241.89174567937144,0.9448896315600447,0.055110368439955315
near_1e12,secondary_control,11,256,0.25,256,0,0,1.0,0.0,0.0,0.9996634700108222,1e-10,0.20412260206587263,192.0,192.00000000000003,2.842170943040401e-14,158.93111348606442,158.93111348606442,0.0,231.94954840124714,0.9060529234423716,0.09394707655762835
near_1e12,secondary_control,11,256,0.3,256,0,0,1.0,0.0,0.0,0.9995961640129867,1e-10,0.0449471224790472,179.2,179.20000000000002,2.842170943040401e-14,146.94080341993276,146.94080341993276,0.0,218.5413394550956,0.8536771072464672,0.14632289275353283
near_1e12,secondary_control,11,256,0.35,251,5,0,0.98046875,0.01953125,0.0,0.9995288580151511,1e-10,0.000268194073001049,166.4,166.4,0.0,137.42498243268628,137.42498243268628,0.0,201.48418074976036,0.7870475810537514,0.1934211689462486
near_1e12,secondary_control,11,256,0.4,227,29,0,0.88671875,0.11328125,0.0,0.9994615520173156,1e-10,0.004160938595554553,153.6,153.6,0.0,130.38365052432493,130.38365052432493,0.0,180.950294804013,0.7068370890781758,0.17988166092182423
near_1e12,secondary_control,11,256,0.45,211,45,0,0.82421875,0.17578125,0.0,0.99939424601948,1e-10,0.005955928269205102,140.8,140.8,0.0,125.81680769484873,125.81680769484875,1.4210854715202004e-14,157.567501220361,0.6154980516420352,0.2087206983579648
near_1e12,secondary_control,11,256,0.5,199,57,0,0.77734375,0.22265625,0.0,0.9993269400216443,1e-10,0.002896118041849416,128.0,128.0,0.0,123.72445394425769,123.72445394425772,2.842170943040401e-14,132.42329610427362,0.5172785004073188,0.2600652495926812
near_1e12,secondary_control,11,256,0.55,192,64,0,0.75,0.25,0.0,0.9992596340238088,1e-10,0.00042893184157444253,115.19999999999999,115.2,1.4210854715202004e-14,124.10658927255182,124.10658927255182,0.0,106.93259784019463,0.4177054603132603,0.3322945396867397
